t,roll,pitch,yaw
17.62,1.91768976,-10.7982492,-42.8392067
17.625,1.94465888,-10.7789405,-42.7492524
17.63,1.97157644,-10.7593453,-42.659298
17.635,1.99844243,-10.739521,-42.5693436
17.64,2.02526258,-10.7194102,-42.4793892
17.645,2.05203117,-10.6990129,-42.3894349
17.65,2.07874819,-10.6783864,-42.2994805
17.655,2.10541365,-10.6574734,-42.2095261
17.66,2.13202754,-10.636274,-42.1189988
17.665,2.15858986,-10.6147881,-42.0290444
17.67,2.18509489,-10.593073,-41.93909
17.675,2.21154262,-10.5711287,-41.8491357
17.68,2.23793879,-10.5488979,-41.7591813
17.685,2.26427766,-10.5263807,-41.6692269
17.69,2.29056496,-10.503577,-41.5792725
17.695,2.31678924,-10.4805441,-41.4893182
17.7,2.34295622,-10.457282,-41.3993638
17.705,2.36906591,-10.4337334,-41.3094094
17.71,2.3951183,-10.4098984,-41.219455
17.715,2.42110767,-10.3858342,-41.1295007
17.72,2.44703401,-10.3614834,-41.0395463
17.725,2.47290305,-10.3369036,-40.9495919
17.73,2.49870907,-10.3120372,-40.8596375
17.735,2.5244578,-10.2869416,-40.7696832
17.74,2.55013776,-10.2615596,-40.6797288
17.745,2.57575471,-10.2359484,-40.5897744
17.75,2.60130863,-10.2100507,-40.49982
17.755,2.62679379,-10.1839238,-40.4092927
17.76,2.65222166,-10.1575105,-40.3193383
17.765,2.67757504,-10.1308679,-40.2293839
17.77,2.7028654,-10.1039962,-40.1394296
17.775,2.728087,-10.076838,-40.0494752
17.78,2.75323985,-10.0494506,-39.9595208
17.785,2.77832394,-10.0217768,-39.8695665
17.79,2.80333928,-9.99387372,-39.7796121
17.795,2.82828586,-9.96574149,-39.6896577
17.8,2.85315796,-9.93732279,-39.5997033
17.805,2.8779613,-9.9086749,-39.509749
17.81,2.90269589,-9.87974053,-39.4197946
17.815,2.92735599,-9.85063427,-39.3298402
17.82,2.95194161,-9.82124154,-39.2398858
17.825,2.97645275,-9.79156232,-39.1499315
17.83,3.0008894,-9.76171122,-39.0599771
17.835,3.02525156,-9.73157364,-38.9700227
17.84,3.04953924,-9.70120688,-38.8800683
17.845,3.07375244,-9.67061093,-38.789541
17.85,3.09788542,-9.63972851,-38.6995866
17.855,3.12193819,-9.60867419,-38.6096322
17.86,3.14591647,-9.5773334,-38.5196779
17.865,3.16982027,-9.54576343,-38.4297235
17.87,3.19363813,-9.51390697,-38.3397691
17.875,3.2173815,-9.48187863,-38.2498148
17.88,3.24103893,-9.44962111,-38.1598604
17.885,3.26462187,-9.41707711,-38.069906
17.89,3.28811887,-9.38430392,-37.9799516
17.895,3.31153566,-9.35130155,-37.8899973
17.9,3.3348665,-9.31807,-37.8000429
17.905,3.35811712,-9.28460926,-37.7100885
17.91,3.38128181,-9.25091934,-37.6201341
17.915,3.40436055,-9.21700024,-37.5301798
17.92,3.42735908,-9.18285196,-37.4402254
17.925,3.45027166,-9.14847449,-37.350271
17.93,3.47309257,-9.11386784,-37.2603166
17.935,3.49583326,-9.079032,-37.1703623
17.94,3.51848228,-9.04396699,-37.0798349
17.945,3.54104536,-9.00867279,-36.9898805
17.95,3.56351677,-8.9731494,-36.8999262
17.955,3.58590223,-8.93739683,-36.8099718
17.96,3.60819602,-8.90147238,-36.7200174
17.965,3.63039813,-8.86526145,-36.630063
17.97,3.6525143,-8.82887863,-36.5401087
17.975,3.6745388,-8.79220933,-36.4501543
17.98,3.69646589,-8.75536814,-36.3601999
17.985,3.71830705,-8.71829777,-36.2702456
17.99,3.74005079,-8.68105552,-36.1802912
17.995,3.76170287,-8.64352678,-36.0903368
18,3.78326327,-8.60582616,-36.0003824
18.005,3.80472627,-8.56789635,-35.9104281
18.01,3.82609187,-8.52973736,-35.8204737
18.015,3.84736579,-8.49134919,-35.7305193
18.02,3.86854231,-8.45278913,-35.6405649
18.025,3.88962143,-8.41399988,-35.5506106
18.03,3.91060887,-8.37503875,-35.4606562
18.035,3.93149318,-8.33579114,-35.3701288
18.04,3.95228009,-8.29637165,-35.2801745
18.045,3.97296387,-8.25678026,-35.1902201
18.05,3.99355597,-8.2169597,-35.1002657
18.055,4.01404494,-8.17690995,-35.0103113
18.06,4.03443078,-8.13668831,-34.920357
18.065,4.05471922,-8.09623749,-34.8304026
18.07,4.07490452,-8.05561478,-34.7404482
18.075,4.09499242,-8.01476289,-34.6504939
18.08,4.11497146,-7.97373911,-34.5605395
18.085,4.1348531,-7.93248615,-34.4705851
18.09,4.1546316,-7.8910613,-34.3806307
18.095,4.17430124,-7.84940727,-34.2906764
18.1,4.19386775,-7.80758135,-34.200722
18.105,4.21333113,-7.76552625,-34.1107676
18.11,4.23269137,-7.72329926,-34.0208132
18.115,4.25194275,-7.68090038,-33.9308589
18.12,4.271091,-7.63827232,-33.8409045
18.125,4.29013039,-7.59547237,-33.7509501
18.13,4.30906092,-7.55250054,-33.6604228
18.135,4.32788258,-7.50929952,-33.5704684
18.14,4.34660111,-7.46598391,-33.480514
18.145,4.36520505,-7.42238182,-33.3905596
18.15,4.38370586,-7.37866514,-33.3006053
18.155,4.40209207,-7.33471928,-33.2106509
18.16,4.42037516,-7.29065882,-33.1206965
18.165,4.43854365,-7.24636918,-33.0307422
18.17,4.45659755,-7.20190766,-32.9407878
18.175,4.47454259,-7.15721695,-32.8508334
18.18,4.49237876,-7.11241165,-32.760879
18.185,4.51010035,-7.06743446,-32.6709247
18.19,4.52770734,-7.02222809,-32.5809703
18.195,4.54520547,-6.97684983,-32.4910159
18.1999,4.56258901,-6.93135699,-32.4010615
18.2049,4.57985796,-6.88563495,-32.3111072
18.2099,4.59701232,-6.83974103,-32.2211528
18.2149,4.61404635,-6.79373252,-32.1311984
18.2199,4.63097153,-6.74749483,-32.041244
18.2249,4.64778211,-6.70108525,-31.9507167
18.2299,4.66447237,-6.65456107,-31.8607623
18.2349,4.68104804,-6.60780772,-31.7708079
18.2399,4.69750339,-6.56093977,-31.6808536
18.2449,4.71384414,-6.51389993,-31.5908992
18.2499,4.73007031,-6.46668821,-31.5009448
18.2549,4.74617615,-6.4193046,-31.4109904
18.2599,4.76216167,-6.3718064,-31.3210361
18.2649,4.77802687,-6.32407901,-31.2310817
18.2699,4.79377748,-6.27623704,-31.1411273
18.2749,4.80940204,-6.22822317,-31.051173
18.2799,4.82491201,-6.18003742,-30.9612186
18.2849,4.84030166,-6.13173708,-30.8712642
18.2899,4.85556525,-6.08326485,-30.7813098
18.2949,4.87070853,-6.03467803,-30.6913555
18.2999,4.88573148,-5.98586202,-30.6014011
18.3049,4.90063411,-5.93693143,-30.5114467
18.3099,4.9154107,-5.88788624,-30.4214923
18.3149,4.93006696,-5.83866917,-30.330965
18.3199,4.9446029,-5.7892802,-30.2410106
18.3249,4.95901278,-5.73977665,-30.1510562
18.3299,4.97329662,-5.69012986,-30.0611019
18.3349,4.98745441,-5.64033409,-29.9711475
18.3399,5.00149188,-5.59040082,-29.8811931
18.3449,5.01540329,-5.54032431,-29.7912387
18.3499,5.02918866,-5.49011029,-29.7012844
18.3549,5.04284797,-5.43975876,-29.61133
18.3599,5.05638123,-5.38926971,-29.5213756
18.3649,5.06978845,-5.33864889,-29.4314213
18.3699,5.08306961,-5.28789056,-29.3414669
18.3749,5.09622472,-5.23700045,-29.2515125
18.3799,5.10925378,-5.18598429,-29.1615581
18.3849,5.12215106,-5.13483634,-29.0716038
18.3899,5.13492229,-5.08355662,-28.9816494
18.3949,5.14756174,-5.03215658,-28.891695
18.3999,5.16008087,-4.98062475,-28.8017406
18.4049,5.17246248,-4.92897261,-28.7117863
18.4099,5.18471805,-4.87719441,-28.6212589
18.4149,5.19684757,-4.82529589,-28.5313045
18.4199,5.20883957,-4.77327705,-28.4413502
18.4249,5.22070553,-4.72113789,-28.3513958
18.4299,5.23244544,-4.66887841,-28.2614414
18.4349,5.24404783,-4.61650434,-28.171487
18.4399,5.25551845,-4.56401568,-28.0815327
18.4449,5.26686301,-4.51141242,-27.9915783
18.4499,5.27807579,-4.45869457,-27.9016239
18.4549,5.28915107,-4.40586787,-27.8116696
18.4599,5.30010029,-4.35293229,-27.7217152
18.4649,5.31091201,-4.29988786,-27.6317608
18.4699,5.32159767,-4.24672884,-27.5418064
18.4749,5.33214582,-4.19347241,-27.4518521
18.4799,5.34256219,-4.14010712,-27.3618977
18.4849,5.35284106,-4.0866387,-27.2719433
18.4899,5.36298814,-4.03306714,-27.1819889
18.4949,5.37300344,-3.97939819,-27.0920346
18.4999,5.38288124,-3.9256261,-27.0020802
18.5049,5.39262725,-3.8717566,-26.9115528
18.5099,5.40223575,-3.81779544,-26.8215985
18.5149,5.41171247,-3.76373114,-26.7316441
18.5199,5.42105168,-3.70957517,-26.6416897
18.5249,5.43025912,-3.65532752,-26.5517353
18.5299,5.43932904,-3.60098821,-26.461781
18.5349,5.44826145,-3.54656295,-26.3718266
18.5399,5.45705635,-3.49204601,-26.2818722
18.5449,5.46571947,-3.4374374,-26.1919178
18.5499,5.47423936,-3.38274858,-26.1019635
18.5549,5.48262746,-3.32797382,-26.0120091
18.5599,5.49087805,-3.27311311,-25.9220547
18.5649,5.49899113,-3.21817791,-25.8321004
18.5699,5.50696671,-3.16315677,-25.742146
18.5749,5.51480477,-3.10805542,-25.6521916
18.5799,5.52250532,-3.05287959,-25.5622372
18.5849,5.53006836,-2.99762354,-25.4722829
18.5899,5.53748817,-2.942293,-25.3823285
18.5949,5.54477619,-2.88689371,-25.2923741
18.5999,5.55192097,-2.83141994,-25.2018468
18.6049,5.55892825,-2.77587168,-25.1118924
18.6099,5.56579801,-2.72026039,-25.021938
18.6149,5.57253027,-2.66457463,-24.9319836
18.6199,5.57911928,-2.60882583,-24.8420293
18.6249,5.58557079,-2.55301401,-24.7520749
18.6299,5.59187905,-2.49713344,-24.6621205
18.6349,5.59805554,-2.44119557,-24.5721661
18.6399,5.60408305,-2.38519467,-24.4822118
18.6449,5.60997879,-2.32913075,-24.3922574
18.6499,5.61573129,-2.27301527,-24.302303
18.6549,5.62134054,-2.21683675,-24.2123487
18.6599,5.62681229,-2.16060668,-24.1223943
18.6649,5.6321408,-2.1043193,-24.0324399
18.6699,5.63733179,-2.04798036,-23.9424855
18.6749,5.64237955,-1.99159558,-23.8525312
18.6799,5.6472898,-1.93515351,-23.7625768
18.6849,5.65205681,-1.8786656,-23.6726224
18.6899,5.65668058,-1.82213185,-23.5820951
18.6949,5.66116111,-1.76555227,-23.4921407
18.6999,5.66550413,-1.70892685,-23.4021863
18.7049,5.66970391,-1.65226133,-23.3122319
18.7099,5.67376618,-1.59555569,-23.2222776
18.7149,5.67768521,-1.53880422,-23.1323232
18.7199,5.681461,-1.48201838,-23.0423688
18.7249,5.68509356,-1.42519815,-22.9524144
18.7299,5.68858287,-1.36833782,-22.8624601
18.7349,5.69193467,-1.31144311,-22.7725057
18.7399,5.69513751,-1.25451975,-22.6825513
18.7449,5.69820283,-1.19756202,-22.5925969
18.7499,5.70112492,-1.14057563,-22.5026426
18.7549,5.70390376,-1.0835606,-22.4126882
18.7599,5.7065451,-1.02651692,-22.3227338
18.7649,5.70903746,-0.969444598,-22.2327795
18.7699,5.71138659,-0.912355082,-22.1428251
18.7749,5.71359821,-0.855236919,-22.0528707
18.7799,5.71566658,-0.798101568,-21.9629163
18.7849,5.71758599,-0.740943297,-21.872389
18.7899,5.71936789,-0.683767839,-21.7824346
18.7948,5.72100655,-0.626575191,-21.6924802
18.7998,5.72250197,-0.569369938,-21.6025259
18.8048,5.72385415,-0.512147497,-21.5125715
18.8098,5.72506309,-0.45491245,-21.4226171
18.8148,5.72612879,-0.397665945,-21.3326627
18.8198,5.72705126,-0.340409699,-21.2427084
18.8248,5.72783048,-0.283144859,-21.152754
18.8298,5.72846646,-0.22587257,-21.0627996
18.8348,5.72895921,-0.168595124,-20.9728452
18.8398,5.72930871,-0.111313668,-20.8828909
18.8448,5.72951497,-0.0540287746,-20.7929365
18.8498,5.729578,0.00325717915,-20.7029821
18.8548,5.72949779,0.0605433048,-20.6130278
18.8598,5.72927433,0.117827626,-20.5230734
18.8648,5.72890764,0.175109082,-20.433119
18.8698,5.72839771,0.232385954,-20.3431646
18.8748,5.72774454,0.289657097,-20.2532103
18.8798,5.72695385,0.346921364,-20.1626829
18.8848,5.7260142,0.404176464,-20.0727285
18.8898,5.72493131,0.461421824,-19.9827742
18.8948,5.72370518,0.518655152,-19.8928198
18.8998,5.72233581,0.575874155,-19.8028654
18.9048,5.72082893,0.633083992,-19.712911
18.9098,5.71917309,0.69027091,-19.6229567
18.9148,5.717374,0.747446368,-19.5330023
18.9198,5.7154374,0.804598909,-19.4430479
18.9248,5.71335184,0.861734261,-19.3530935
18.9298,5.71112876,0.918846694,-19.2631392
18.9348,5.70876244,0.975936209,-19.1731848
18.9398,5.70625289,1.03300281,-19.0832304
18.9448,5.70359436,1.09004648,-18.9932761
18.9498,5.70079833,1.14705579,-18.9033217
18.9548,5.69786479,1.20404217,-18.8133673
18.9598,5.69478227,1.26099417,-18.7234129
18.9648,5.69155652,1.31791753,-18.6334586
18.9698,5.68819326,1.37480651,-18.5435042
18.9748,5.68468676,1.43166111,-18.4529768
18.9798,5.68103702,1.48848134,-18.3630225
18.9848,5.67724403,1.54526146,-18.2730681
18.9898,5.67331354,1.6020072,-18.1831137
18.9948,5.66923408,1.6587071,-18.0931593
18.9998,5.66501712,1.71537263,-18.003205
19.0048,5.66066264,1.77198659,-17.9132506
19.0098,5.65615919,1.82856617,-17.8232962
19.0148,5.65151823,1.88509419,-17.7333418
19.0198,5.64673403,1.94157637,-17.6433875
19.0248,5.64181232,1.99800698,-17.5534331
19.0298,5.63674738,2.05439176,-17.4634787
19.0348,5.63154492,2.11072497,-17.3735243
19.0398,5.62619922,2.16700088,-17.28357
19.0448,5.62071029,2.22323096,-17.1936156
19.0498,5.61508384,2.27939802,-17.1036612
19.0548,5.60931416,2.3355135,-17.0137069
19.0598,5.60340696,2.39156596,-16.9237525
19.0648,5.59735653,2.44756113,-16.8332251
19.0698,5.59116858,2.50349327,-16.7432708
19.0748,5.58484313,2.55936239,-16.6533164
19.0798,5.57837444,2.61516848,-16.563362
19.0848,5.57176823,2.67091154,-16.4734076
19.0898,5.56502452,2.72658585,-16.3834533
19.0948,5.55813757,2.7821914,-16.2934989
19.0998,5.5511131,2.8377282,-16.2035445
19.1048,5.54395113,2.89319625,-16.1135901
19.1098,5.53665165,2.94858981,-16.0236358
19.1148,5.52921466,3.00390888,-15.9336814
19.1198,5.52163443,3.05915347,-15.843727
19.1248,5.51392241,3.11432358,-15.7537726
19.1298,5.50606716,3.16941347,-15.6638183
19.1348,5.4980744,3.22442888,-15.5738639
19.1398,5.48994413,3.27935835,-15.4839095
19.1448,5.48168208,3.3342076,-15.3939552
19.1498,5.47327679,3.3889709,-15.3040008
19.1548,5.46473972,3.44365399,-15.2140464
19.1598,5.45606514,3.49825114,-15.1235191
19.1648,5.44725304,3.55275662,-15.0335647
19.1698,5.43830344,3.60717615,-14.9436103
19.1748,5.42921633,3.66150401,-14.8536559
19.1798,5.41999744,3.71574019,-14.7637016
19.1848,5.41064104,3.76988471,-14.6737472
19.1898,5.40115286,3.82393755,-14.5837928
19.1948,5.39152717,3.87788725,-14.4938384
19.1998,5.38176397,3.93174529,-14.4038841
19.2048,5.37186899,3.98550592,-14.3139297
19.2098,5.36184222,4.03916341,-14.2239753
19.2148,5.35167795,4.09272351,-14.1340209
19.2198,5.3413819,4.14618047,-14.0440666
19.2248,5.33095407,4.1995343,-13.9541122
19.2298,5.32038873,4.25277927,-13.8641578
19.2348,5.30969161,4.30592111,-13.7742035
19.2398,5.2988627,4.35895981,-13.6842491
19.2448,5.28790202,4.41188392,-13.5942947
19.2498,5.27680383,4.46469917,-13.5043403
19.2548,5.26557958,4.51739983,-13.413813
19.2598,5.25422356,4.56999163,-13.3238586
19.2648,5.24273576,4.62246883,-13.2339042
19.2698,5.23111617,4.67482572,-13.1439499
19.2748,5.21936481,4.72706801,-13.0539955
19.2798,5.20748166,4.77919571,-12.9640411
19.2848,5.19547247,4.83120309,-12.8740867
19.2898,5.18333149,4.88309015,-12.7841324
19.2948,5.17105874,4.93485115,-12.694178
19.2998,5.15865993,4.98649184,-12.6042236
19.3048,5.14613507,5.03800648,-12.5142692
19.3098,5.13347843,5.08939506,-12.4243149
19.3148,5.12069002,5.1406576,-12.3343605
19.3198,5.10777555,5.19179408,-12.2444061
19.3248,5.09473503,5.24279878,-12.1544517
19.3298,5.08156846,5.29367171,-12.0644974
19.3348,5.06827011,5.34441285,-11.974543
19.3398,5.05485144,5.39501648,-11.8845886
19.3448,5.04130098,5.44548833,-11.7946343
19.3498,5.02763021,5.49582841,-11.7041069
19.3548,5.01382766,5.54602524,-11.6141525
19.3598,4.99990478,5.59608456,-11.5241982
19.3648,4.98585013,5.64600638,-11.4342438
19.3698,4.97167515,5.69578495,-11.3442894
19.3748,4.95737985,5.74544893,-11.254335
19.3798,4.94295278,5.79489519,-11.1643807
19.3848,4.92840538,5.84428415,-11.0744263
19.3897,4.91373766,5.89344393,-10.9844719
19.3947,4.89894389,5.94254641,-10.8945175
19.3997,4.8840298,5.99141971,-10.8045632
19.4047,4.86899538,6.04017842,-10.7146088
19.4097,4.85383492,6.08876524,-10.6246544
19.4147,4.83855414,6.13723747,-10.5347
19.4197,4.82315303,6.18553782,-10.4447457
19.4247,4.8076316,6.23366627,-10.3547913
19.4297,4.79198986,6.28168014,-10.2648369
19.4347,4.77622779,6.32952211,-10.1748826
19.4397,4.76035113,6.3771922,-10.0849282
19.4447,4.74434842,6.4246904,-9.99440084
19.4497,4.72823111,6.47207401,-9.90444647
19.4547,4.71199349,6.51922844,-9.81449209
19.4597,4.69564127,6.56626828,-9.72453772
19.4647,4.67916874,6.61313622,-9.63458335
19.4697,4.66258161,6.65983228,-9.54462897
19.4747,4.64587416,6.70641375,-9.4546746
19.4797,4.62905212,6.75276604,-9.36472022
19.4847,4.61211548,6.79894644,-9.27476585
19.4897,4.59506426,6.84495495,-9.18481147
19.4947,4.57789844,6.89084887,-9.0948571
19.4997,4.56061804,6.93651361,-9.00490272
19.5047,4.54322304,6.98200646,-8.91494835
19.5097,4.52571345,7.02738471,-8.82499397
19.5147,4.50808927,7.07253379,-8.7350396
19.5197,4.49035622,7.11751097,-8.64508522
19.5247,4.47250859,7.16231627,-8.55513085
19.5297,4.45455209,7.20694969,-8.46517648
19.5347,4.436481,7.25141121,-8.37464914
19.5397,4.41830105,7.29564355,-8.28469477
19.5447,4.40000651,7.33976131,-8.19474039
19.5497,4.38160883,7.38364987,-8.10478602
19.5547,4.36309657,7.42736655,-8.01483164
19.5597,4.34447544,7.47091135,-7.92487727
19.5647,4.32575118,7.51422696,-7.8349229
19.5697,4.30691232,7.55742797,-7.74496852
19.5747,4.28797034,7.60034251,-7.65501415
19.5797,4.26891949,7.64314246,-7.56505977
19.5847,4.24975978,7.68571322,-7.4751054
19.5897,4.23049694,7.7281121,-7.38515102
19.5947,4.21112524,7.77033909,-7.29519665
19.5997,4.1916504,7.8123369,-7.20524227
19.6047,4.17207243,7.85416282,-7.1152879
19.6097,4.1523856,7.89575955,-7.02533352
19.6147,4.13259564,7.9371844,-6.93537915
19.6197,4.11270828,7.97838007,-6.84542477
19.6247,4.09271205,8.01940385,-6.7554704
19.6297,4.07261842,8.06025574,-6.66494307
19.6347,4.05241593,8.10087845,-6.57498869
19.6397,4.03212176,8.14127197,-6.48503432
19.6447,4.01171874,8.18149361,-6.39507994
19.6497,3.99121831,8.22148606,-6.30512557
19.6547,3.97062047,8.26130663,-6.21517119
19.6597,3.94991951,8.30089801,-6.12521682
19.6647,3.92912114,8.34026022,-6.03526245
19.6697,3.90822537,8.37945053,-5.94530807
19.6747,3.88723219,8.41841166,-5.8553537
19.6797,3.86614162,8.4572009,-5.76539932
19.6847,3.84495364,8.49576096,-5.67544495
19.6897,3.82366826,8.53409184,-5.58549057
19.6947,3.8022912,8.57219353,-5.4955362
19.6997,3.78081674,8.61012334,-5.40558182
19.7047,3.75924488,8.64782396,-5.31562745
19.7097,3.73758135,8.6852954,-5.22567307
19.7147,3.71582614,8.72253766,-5.1357187
19.7197,3.69397926,8.75960803,-5.04576432
19.7247,3.67203497,8.79639192,-4.95523699
19.7297,3.65000475,8.83300392,-4.86528262
19.7347,3.62787712,8.86938674,-4.77532824
19.7397,3.60566354,8.90554038,-4.68537387
19.7447,3.5833583,8.94152213,-4.59541949
19.7497,3.5609671,8.9772174,-4.50546512
19.7547,3.53847851,9.01268349,-4.41551074
19.7597,3.5159097,9.04797769,-4.32555637
19.7647,3.49324922,9.08298541,-4.235602
19.7697,3.4705028,9.11782125,-4.14564762
19.7747,3.44767043,9.1524279,-4.05569325
19.7797,3.42474639,9.18674807,-3.96573887
19.7847,3.40174213,9.22089635,-3.8757845
19.7897,3.37865193,9.25481546,-3.78583012
19.7947,3.35547579,9.28844808,-3.69587575
19.7997,3.33221943,9.32190881,-3.60592137
19.8047,3.30887713,9.35508307,-3.515967
19.8097,3.28544889,9.38802814,-3.42601262
19.8147,3.26194043,9.42080133,-3.33605825
19.8197,3.23835176,9.45328804,-3.24553092
19.8247,3.21468287,9.48554556,-3.15557654
19.8297,3.19093377,9.5175739,-3.06562217
19.8347,3.16710445,9.54937306,-2.97566779
19.8397,3.14319492,9.58088574,-2.88571342
19.8447,3.11921091,9.61222653,-2.79575904
19.8497,3.09514095,9.64328084,-2.70580467
19.8547,3.07100224,9.67410597,-2.6158503
19.8597,3.04678332,9.70470192,-2.52589592
19.8647,3.02248418,9.73501139,-2.43594155
19.8697,2.99811628,9.76509167,-2.34598717
19.8747,2.97366817,9.79494277,-2.2560328
19.8797,2.94914558,9.82456469,-2.16607842
19.8847,2.92455423,9.85395743,-2.07612405
19.8897,2.89988839,9.88306368,-1.98616967
19.8947,2.87514808,9.91194076,-1.8962153
19.8997,2.85033327,9.94053135,-1.80626092
19.9047,2.82545545,9.96895006,-1.71630655
19.9097,2.80049741,9.99702499,-1.62577922
19.9147,2.77547634,10.024928,-1.53582484
19.9197,2.75038079,10.0525446,-1.44587047
19.9247,2.72522221,10.079932,-1.35591609
19.9297,2.69999488,10.1070329,-1.26596172
19.9347,2.67469306,10.1339046,-1.17600734
19.9397,2.64933395,10.1605471,-1.08605297
19.9447,2.62390035,10.1869032,-0.996098594
19.9497,2.59840373,10.2130301,-0.90614422
19.9547,2.57284408,10.2388705,-0.816189845
19.9597,2.54722141,10.2644244,-0.726235471
19.9647,2.52152998,10.2898064,-0.636281096
19.9697,2.49578126,10.3148447,-0.546326721
19.9747,2.46996378,10.3397111,-0.456372347
19.9797,2.44408901,10.3642909,-0.366417972
19.9846,2.41815121,10.3885844,-0.276463598
19.9896,2.39215611,10.4125913,-0.186509223
19.9946,2.36609799,10.4364263,-0.0965548485
19.9996,2.33998257,10.4599176,-0.00660047386
0,2.33998257,1.8056983e-315,3.9653357e-308
