time_s,ax,ay,az,gx,gy,gz,odo_rvel,odo_lvel,odo_rpos,odo_lpos,opt_sumx,opt_sumy
152.253,-0.172383,0.0484826,9.54119,-0.00692422,-0.0408795,-0.97738,-0.103,0.103,-0.489,0.649,0.50445,-0.465466
152.257,-0.140959,0.123002,9.85902,-0.00692422,-0.0408795,-0.97738,-0.103,0.107,-0.49,0.649,0.504623,-0.465639
152.262,-0.11133,0.0341174,10.3169,-0.00452737,-0.0314253,-0.969923,-0.107,0.103,-0.491,0.65,0.505143,-0.466159
152.265,0.00897826,0.0197522,10.4588,-0.00452737,-0.0314253,-0.969923,-0.107,0.103,-0.491,0.65,0.505576,-0.466592
152.269,-0.0583587,0.0700304,9.27185,0.00532632,-0.0137153,-0.965262,-0.103,0.107,-0.491,0.651,0.505836,-0.466766
152.274,-0.13198,0.0987608,8.85436,0.00532632,-0.0137153,-0.965262,-0.103,0.107,-0.492,0.651,0.506269,-0.467199
152.277,-0.190339,0.109535,9.22336,0.00532632,-0.0137153,-0.965262,-0.103,0.103,-0.492,0.651,0.506789,-0.467719
152.281,-0.237026,0.0700304,9.82131,-0.00692422,-0.00572579,-0.968192,-0.103,0.103,-0.492,0.652,0.507222,-0.468152
152.285,0.304363,0.0906804,10.9966,-0.00692422,-0.00572579,-0.968192,-0.103,0.107,-0.493,0.652,0.507569,-0.468412
152.289,-0.0107739,-0.0502782,10.2298,-0.0130495,0.00306263,-0.96726,-0.103,0.103,-0.493,0.653,0.508002,-0.468758
152.294,-0.351948,0.00448913,9.47745,-0.0130495,0.00306263,-0.96726,-0.103,0.103,-0.494,0.653,0.508522,-0.469278
152.297,-0.11582,-0.0332195,9.78001,-0.0130495,0.00306263,-0.96726,-0.107,0.098,-0.494,0.653,0.508782,-0.469538
152.301,-0.490213,0.00808043,10.1876,0.0127832,-0.0135821,-0.958871,-0.107,0.103,-0.495,0.654,0.509301,-0.469971
152.305,-0.440832,0.00179565,10.3268,0.0127832,-0.0135821,-0.958871,-0.103,0.103,-0.495,0.654,0.509561,-0.470231
152.309,-0.162506,0.11582,10.2199,0.00612527,-0.0146474,-0.95927,-0.103,0.103,-0.495,0.655,0.509734,-0.470404
152.314,-0.301669,-0.00897826,9.59596,0.00612527,-0.0146474,-0.95927,-0.107,0.103,-0.496,0.655,0.510254,-0.470837
152.317,0.203806,0.0421978,10.4516,0.00612527,-0.0146474,-0.95927,-0.107,0.103,-0.496,0.656,0.510774,-0.471357
152.321,0.472256,0.132878,10.1831,-0.00479369,-0.00625843,-0.96473,-0.103,0.107,-0.496,0.656,0.511121,-0.471704
152.326,0.296282,0.015263,9.5807,-0.00479369,-0.00625843,-0.96473,-0.107,0.103,-0.497,0.657,0.511554,-0.47205
152.329,0.0287304,-0.0808043,9.94701,-0.00479369,-0.0131826,-0.964463,-0.103,0.103,-0.497,0.657,0.5119,-0.472397
152.333,-0.0305261,-0.0484826,10.6312,-0.00479369,-0.0131826,-0.964463,-0.103,0.103,-0.498,0.657,0.51242,-0.47283
152.337,-0.248698,-0.164302,10.4354,-0.00479369,-0.0131826,-0.964463,-0.103,0.107,-0.498,0.658,0.51268,-0.47309
152.341,-0.314239,-0.430956,9.92187,-0.00838895,-0.028629,-0.960335,-0.103,0.103,-0.499,0.658,0.513113,-0.473523
152.346,-0.228048,-0.159813,9.16141,-0.00838895,-0.028629,-0.960335,-0.103,0.107,-0.499,0.659,0.513633,-0.473956
152.349,-0.421978,-0.0996586,9.58429,-0.00199737,-0.0298274,-0.963398,-0.103,0.103,-0.499,0.659,0.513893,-0.474303
152.353,-0.15263,0.114024,11.5837,-0.00199737,-0.0298274,-0.963398,-0.103,0.103,-0.5,0.659,0.514326,-0.474649
152.357,-0.327706,0.319626,10.6725,-0.00199737,-0.0298274,-0.963398,-0.103,0.107,-0.5,0.66,0.514586,-0.474996
152.361,0.10325,0.192135,9.83837,0.00106526,0.0170442,-0.976581,-0.103,0.103,-0.501,0.66,0.515019,-0.475342
152.366,0.0655413,0.191237,8.93965,0.00106526,0.0170442,-0.976581,-0.103,0.103,-0.501,0.661,0.515279,-0.475689
152.369,-0.0143652,0.0107739,8.56975,0.00106526,0.0170442,-0.976581,-0.103,0.103,-0.502,0.661,0.515799,-0.476122
152.373,-0.253187,0.192135,9.95689,0.000532632,-0.000133158,-0.975382,-0.103,0.107,-0.502,0.662,0.516232,-0.476468
152.378,-0.452504,-0.0161609,11.6538,0.000532632,-0.000133158,-0.975382,-0.103,0.103,-0.503,0.662,0.516578,-0.476815
152.381,-0.342969,-0.015263,10.9382,-0.0143811,-0.00319579,-0.969523,-0.103,0.103,-0.503,0.662,0.516925,-0.477161
152.385,-0.54498,-0.263961,10.202,-0.0143811,-0.00319579,-0.969523,-0.103,0.103,-0.503,0.663,0.517445,-0.477594
152.389,-0.21458,-0.177769,8.9612,-0.0143811,-0.00319579,-0.969523,-0.107,0.103,-0.504,0.663,0.517704,-0.477854
152.393,-0.304363,-0.0691326,8.8786,0.00226369,-0.0250337,-0.965795,-0.103,0.103,-0.504,0.664,0.517964,-0.478028
152.398,-0.0727239,-0.0314239,9.79707,0.00226369,-0.0250337,-0.965795,-0.103,0.103,-0.505,0.664,0.518571,-0.478721
152.401,0.0475848,0.2065,9.4568,0.00173105,-0.0282295,-0.965795,-0.107,0.103,-0.505,0.664,0.518917,-0.478981
152.405,0.179565,-0.140061,9.95778,0.00173105,-0.0282295,-0.965795,-0.103,0.103,-0.505,0.665,0.51935,-0.479414
152.409,0.358232,-0.0215478,9.95868,0.00173105,-0.0282295,-0.965795,-0.103,0.107,-0.506,0.665,0.519697,-0.479674
152.413,0.134674,-0.116717,9.15782,-0.0127832,-0.00199737,-0.966594,-0.103,0.103,-0.506,0.666,0.520043,-0.480107
152.418,0.00179565,0.166996,9.27633,-0.0127832,-0.00199737,-0.966594,-0.103,0.103,-0.507,0.666,0.52065,-0.48054
152.421,0.0484826,0.148141,10.0072,0.00226369,-0.00585895,-0.97991,-0.103,0.103,-0.507,0.666,0.52091,-0.4808
152.425,-0.316932,-0.0466869,9.26376,0.00226369,-0.00585895,-0.97991,-0.107,0.103,-0.507,0.667,0.521343,-0.481233
152.429,-0.216376,-0.00179565,10.6922,0.00226369,-0.00585895,-0.97991,-0.103,0.103,-0.508,0.667,0.521776,-0.48158
152.433,0.22715,-0.176872,10.3618,-0.00998685,-0.00479369,-0.982573,-0.103,0.103,-0.508,0.668,0.521949,-0.481753
152.438,-0.130185,0.149937,9.56184,-0.00998685,-0.00479369,-0.982573,-0.107,0.103,-0.509,0.668,0.522642,-0.482359
152.441,-0.500089,-0.0951695,9.95958,-0.00852211,-0.0117179,-0.976448,-0.103,0.103,-0.509,0.669,0.522989,-0.482706
152.445,-0.130185,0.141856,9.65163,-0.00852211,-0.0117179,-0.976448,-0.103,0.103,-0.509,0.669,0.523249,-0.482966
152.45,-0.44173,-0.114024,9.44423,0.00719053,-0.000133158,-0.967526,-0.107,0.103,-0.51,0.669,0.523595,-0.483312
152.453,-0.342072,0.0475848,11.5478,0.00719053,-0.000133158,-0.967526,-0.107,0.103,-0.51,0.67,0.523942,-0.483572
152.457,-0.100556,0.133776,10.6698,0.00719053,-0.000133158,-0.967526,-0.103,0.103,-0.511,0.67,0.524548,-0.484178
152.461,-0.140959,-0.0323217,10.184,-0.00066579,0.0175769,-0.97192,-0.103,0.107,-0.511,0.671,0.524895,-0.484438
152.465,-0.0511761,0.0368109,10.1311,-0.00066579,0.0175769,-0.97192,-0.103,0.103,-0.512,0.671,0.525328,-0.484871
152.47,0.246004,0.0242413,9.98831,-0.00492685,-0.00812264,-0.981641,-0.103,0.103,-0.512,0.671,0.525848,-0.485305
152.473,-0.199317,0.0852934,9.77014,-0.00492685,-0.00812264,-0.981641,-0.103,0.107,-0.512,0.672,0.526108,-0.485565
152.477,-0.451606,-0.262165,10.2532,-0.00492685,-0.00812264,-0.981641,-0.103,0.103,-0.513,0.672,0.526541,-0.485998
152.481,-0.0592565,-0.0350152,9.83568,-0.0091879,-0.041279,-0.9875,-0.103,0.103,-0.513,0.673,0.526887,-0.486344
152.485,-0.402226,-0.0547674,10.5997,-0.0091879,-0.041279,-0.9875,-0.103,0.107,-0.514,0.673,0.527147,-0.486517
152.489,-0.353743,-0.0386065,11.1097,-0.00452737,-0.0472711,-0.981241,-0.103,0.103,-0.514,0.674,0.52758,-0.486951
152.493,-0.267552,-0.0448913,9.56633,-0.00452737,-0.0472711,-0.981241,-0.103,0.103,-0.515,0.674,0.5281,-0.487384
152.497,-0.489315,0.0161609,9.12281,-0.00452737,-0.0472711,-0.981241,-0.103,0.107,-0.515,0.675,0.528447,-0.487817
152.502,0.0035913,-0.0790087,9.75398,0.0041279,-0.0275637,-0.970589,-0.107,0.103,-0.516,0.675,0.528793,-0.488163
152.505,0.320524,-0.0556652,9.69741,0.0041279,-0.0275637,-0.970589,-0.103,0.103,-0.516,0.675,0.529053,-0.488337
152.509,0.0547674,0.260369,10.7595,-0.00585895,0.00519316,-0.970589,-0.103,0.107,-0.516,0.676,0.529659,-0.488943
152.513,0.209193,0.0323217,10.1966,-0.00585895,0.00519316,-0.970589,-0.103,0.103,-0.516,0.676,0.530006,-0.48929
152.517,0.254085,0.133776,9.75757,-0.00585895,0.00519316,-0.970589,-0.103,0.103,-0.517,0.677,0.530439,-0.489636
152.522,-0.286406,0.0601543,9.57621,-0.00066579,-0.00679106,-0.981907,-0.103,0.103,-0.518,0.677,0.530959,-0.490069
152.525,-0.220865,0.0592565,8.81665,-0.00066579,-0.00679106,-0.981907,-0.103,0.103,-0.518,0.677,0.531219,-0.490329
152.529,-0.0682347,-0.114024,9.88147,-0.00652474,-0.0371511,-0.980309,-0.103,0.103,-0.518,0.678,0.531739,-0.490762
152.533,-0.198419,0.0727239,10.0583,-0.00652474,-0.0371511,-0.980309,-0.103,0.103,-0.519,0.678,0.532085,-0.491022
152.537,-0.175974,-0.0870891,9.80515,-0.00652474,-0.0371511,-0.980309,-0.107,0.103,-0.519,0.679,0.532432,-0.491455
152.542,0.166996,-0.0421978,9.47026,-0.0195742,-0.0186421,-0.970722,-0.103,0.103,-0.52,0.679,0.532951,-0.491889
152.545,0.241515,0.0242413,9.58339,-0.0195742,-0.0186421,-0.970722,-0.103,0.103,-0.52,0.679,0.533211,-0.492148
152.549,0.119411,-0.232537,8.84179,0.00545948,-0.00625843,-0.964463,-0.107,0.103,-0.52,0.68,0.533644,-0.492582
152.553,-0.0637456,-0.322319,9.91918,0.00545948,-0.00625843,-0.964463,-0.107,0.103,-0.521,0.68,0.534078,-0.492928
152.557,0.00448913,-0.142754,10.0637,0.00545948,-0.00625843,-0.964463,-0.103,0.103,-0.521,0.681,0.534424,-0.493275
152.562,-0.210091,-0.00628478,10.1454,0.00199737,0.0138484,-0.976714,-0.103,0.107,-0.522,0.681,0.534944,-0.493708
152.565,-0.0179565,-0.0682347,11.3746,0.00199737,0.0138484,-0.976714,-0.103,0.103,-0.522,0.682,0.53529,-0.494054
152.569,-0.162506,0.242413,9.76385,-0.0141147,-0.00466053,-1.00095,-0.103,0.103,-0.522,0.682,0.53555,-0.494228
152.574,-0.213683,-0.0817021,9.18565,-0.0141147,-0.00466053,-1.00095,-0.103,0.103,-0.523,0.682,0.535984,-0.494661
152.577,-0.166098,0.17328,10.4426,-0.0141147,-0.00466053,-1.00095,-0.098,0.103,-0.523,0.683,0.53659,-0.495181
152.581,-0.0646434,0.378882,10.8386,-0.0137153,-0.03289,-1.00694,-0.103,0.103,-0.524,0.683,0.537023,-0.495614
152.585,-0.37978,0.119411,10.6383,-0.0137153,-0.03289,-1.00694,-0.103,0.103,-0.524,0.684,0.53737,-0.495874
152.589,-0.406715,-0.0260369,9.59506,-0.00812264,-0.0384827,-0.987899,-0.098,0.103,-0.524,0.684,0.537716,-0.496307
152.594,-0.304363,-0.14455,8.61194,-0.00812264,-0.0384827,-0.987899,-0.103,0.103,-0.525,0.684,0.538236,-0.49674
152.597,-0.567426,-0.105943,9.49989,-0.00812264,-0.0384827,-0.987899,-0.103,0.107,-0.525,0.685,0.538496,-0.497
152.601,-0.42108,-0.133776,11.8369,0.00213053,-0.0287621,-0.971388,-0.103,0.103,-0.526,0.685,0.538929,-0.497433
152.605,-0.109535,0.0296282,10.8484,0.00213053,-0.0287621,-0.971388,-0.103,0.107,-0.526,0.686,0.539275,-0.497693
152.609,-0.387861,-0.15263,10.7802,-0.0066579,-0.00186421,-0.982573,-0.103,0.107,-0.527,0.686,0.539449,-0.497953
152.613,0.264859,-0.149937,9.85005,-0.0066579,-0.00186421,-0.982573,-0.103,0.107,-0.527,0.687,0.540142,-0.498559
152.617,0.333093,0.128389,8.66402,-0.0066579,-0.00186421,-0.982573,-0.103,0.103,-0.527,0.687,0.540488,-0.498906
152.621,0.240617,0.092476,9.33559,-0.00559264,-0.0407463,-0.994024,-0.103,0.107,-0.528,0.688,0.540835,-0.499166
152.626,0.0888847,-0.0287304,9.91648,-0.00559264,-0.0407463,-0.994024,-0.103,0.107,-0.528,0.688,0.541181,-0.499512
152.629,0.207398,-0.0933739,9.18835,-0.00559264,-0.0407463,-0.994024,-0.103,0.103,-0.529,0.688,0.541701,-0.499945
152.633,-0.192135,-0.0170587,10.413,-0.0230363,-0.0479369,-0.99762,-0.103,0.107,-0.529,0.689,0.542221,-0.500465
152.637,-0.339378,-0.176872,9.78181,-0.0230363,-0.0479369,-0.99762,-0.103,0.103,-0.529,0.689,0.542567,-0.500725
152.641,-0.223559,0.0305261,10.1463,-0.0113184,-0.0246342,-0.985902,-0.103,0.103,-0.53,0.689,0.542914,-0.501071
152.646,-0.764947,-0.271143,9.56184,-0.0113184,-0.0246342,-0.985902,-0.103,0.103,-0.531,0.69,0.543434,-0.501591
152.649,-0.160711,-0.170587,8.86244,-0.0113184,-0.0246342,-0.985902,-0.103,0.103,-0.531,0.69,0.543694,-0.501851
152.653,-0.17328,0.00897826,8.84987,0.0122505,-0.00066579,-0.976448,-0.103,0.103,-0.531,0.691,0.544127,-0.502284
152.657,0.307056,-0.035913,10.1418,0.0122505,-0.00066579,-0.976448,-0.107,0.107,-0.532,0.691,0.54456,-0.502631
152.661,0.19393,0.0628478,10.0206,-0.00972053,0.0129163,-0.984437,-0.103,0.103,-0.532,0.692,0.544733,-0.502804
152.666,0.398635,0.0107739,10.0045,-0.00972053,0.0129163,-0.984437,-0.103,0.103,-0.533,0.692,0.545253,-0.503324
152.669,0.202011,0.248698,9.83209,-0.00972053,0.0129163,-0.984437,-0.103,0.103,-0.533,0.692,0.545773,-0.503757
152.673,0.0915782,0.100556,8.76278,-0.0123837,-0.00892159,-1.00121,-0.103,0.103,-0.533,0.693,0.546206,-0.50419
152.678,-0.175076,0.263063,8.66312,-0.0123837,-0.00892159,-1.00121,-0.103,0.103,-0.534,0.693,0.546639,-0.504537
152.681,-0.275632,0.189441,10.0978,-0.000932106,-0.0322242,-1.00348,-0.107,0.103,-0.534,0.694,0.547072,-0.504883
152.685,-0.47495,0.140061,10.149,-0.000932106,-0.0322242,-1.00348,-0.103,0.103,-0.535,0.694,0.547505,-0.505316
152.689,-0.232537,-0.0610521,11.4643,-0.000932106,-0.0322242,-1.00348,-0.103,0.103,-0.535,0.695,0.547852,-0.505663
152.693,-0.0179565,-0.193033,10.5153,-0.0174437,-0.000133158,-0.989763,-0.107,0.107,-0.535,0.695,0.548285,-0.506009
152.698,-0.224456,-0.147243,9.26287,-0.0174437,-0.000133158,-0.989763,-0.103,0.103,-0.536,0.695,0.548718,-0.506442
152.701,-0.234332,-0.316035,9.31494,-0.00253,0.0111853,-0.979244,-0.103,0.103,-0.536,0.696,0.549065,-0.506789
152.705,0.0224456,-0.128389,9.63546,-0.00253,0.0111853,-0.979244,-0.103,0.107,-0.536,0.696,0.549498,-0.507222
152.709,-0.0897826,-0.118513,9.92008,-0.00253,0.0111853,-0.979244,-0.107,0.107,-0.537,0.697,0.549844,-0.507482
152.713,0.1652,0.168791,11.3422,-0.00266316,0.0066579,-0.987899,-0.103,0.103,-0.537,0.697,0.550278,-0.507915
152.718,0.194828,0.147243,11.072,-0.00266316,0.0066579,-0.987899,-0.103,0.107,-0.538,0.698,0.550797,-0.508348
152.721,-0.172383,0.223559,10.0152,-0.018509,-0.01012,-1.00827,-0.098,0.107,-0.538,0.698,0.551144,-0.508695
152.725,0.0439935,0.283713,9.39036,-0.018509,-0.01012,-1.00827,-0.103,0.103,-0.539,0.698,0.551577,-0.509041
152.729,-0.228946,0.0305261,8.673,-0.018509,-0.01012,-1.00827,-0.103,0.107,-0.539,0.699,0.551924,-0.509388
152.733,-0.272041,0.0969652,9.55376,-0.0138484,-0.0506,-1.00894,-0.103,0.103,-0.54,0.699,0.55227,-0.509734
152.737,-0.236128,-0.174178,9.69652,-0.0138484,-0.0506,-1.00894,-0.103,0.103,-0.54,0.7,0.55279,-0.510168
152.741,-0.43365,-0.288202,9.94701,-0.0105195,-0.0275637,-0.984437,-0.103,0.107,-0.54,0.7,0.553136,-0.510514
152.745,-0.245106,-0.27653,10.43,-0.0105195,-0.0275637,-0.984437,-0.107,0.103,-0.541,0.7,0.55331,-0.510687
152.75,-0.274735,-0.246004,9.81683,0.00612527,0.00213053,-0.978445,-0.103,0.103,-0.541,0.701,0.553829,-0.511121
152.753,-0.313341,-0.306159,9.77642,0.00612527,0.00213053,-0.978445,-0.103,0.107,-0.542,0.701,0.554349,-0.51164
152.757,-0.219069,0.0215478,9.61481,0.00612527,0.00213053,-0.978445,-0.103,0.103,-0.542,0.702,0.554782,-0.512073
152.761,-0.290896,0.0574608,9.69921,0.00359527,0.00585895,-0.994557,-0.107,0.103,-0.542,0.702,0.555129,-0.51242
152.765,-0.104148,0.0808043,10.0539,0.00359527,0.00585895,-0.994557,-0.103,0.107,-0.543,0.703,0.555562,-0.512767
152.77,0.308852,0.316035,10.3645,-0.0103863,-0.0163784,-1.01893,-0.103,0.103,-0.543,0.703,0.556082,-0.513286
152.773,0.436343,0.170587,10.1508,-0.0103863,-0.0163784,-1.01893,-0.103,0.103,-0.544,0.703,0.556342,-0.513546
152.777,-0.295385,0.1652,9.61122,-0.0103863,-0.0163784,-1.01893,-0.103,0.107,-0.544,0.704,0.556861,-0.513979
152.781,0.151733,-0.0547674,9.33469,-0.00199737,-0.0423442,-1.0128,-0.107,0.103,-0.545,0.704,0.557208,-0.514326
152.785,-0.109535,0.136469,10.7676,-0.00199737,-0.0423442,-1.0128,-0.103,0.103,-0.545,0.705,0.557381,-0.514499
152.79,-0.48303,-0.205602,10.6922,-0.00492685,-0.0233026,-0.987633,-0.107,0.107,-0.546,0.705,0.557901,-0.514932
152.793,0.0538695,-0.0296282,9.63816,-0.00492685,-0.0233026,-0.987633,-0.107,0.103,-0.546,0.706,0.558421,-0.515452
152.797,-0.332195,-0.162506,9.53311,-0.00492685,-0.0233026,-0.987633,-0.107,0.103,-0.546,0.706,0.558767,-0.515712
152.802,-0.135572,-0.282815,10.492,-0.00705737,0.00386158,-0.978578,-0.103,0.107,-0.547,0.706,0.559114,-0.516058
152.805,-0.0628478,-0.0969652,9.77642,-0.00705737,0.00386158,-0.978578,-0.103,0.103,-0.547,0.707,0.559634,-0.516578
152.809,0.234332,0.229843,10.6994,-0.00838895,0.0113184,-0.992027,-0.107,0.103,-0.547,0.707,0.560153,-0.517011
152.813,-0.0421978,0.271143,9.55915,-0.00838895,0.0113184,-0.992027,-0.103,0.107,-0.548,0.708,0.5605,-0.517271
152.817,0.224456,0.0790087,9.24222,-0.00838895,0.0113184,-0.992027,-0.103,0.103,-0.548,0.708,0.560933,-0.517704
152.822,-0.0125696,0.154426,9.67048,-0.0122505,-0.0123837,-1.00721,-0.103,0.103,-0.549,0.708,0.561453,-0.518138
152.825,-0.258574,-0.109535,9.25389,-0.0122505,-0.0123837,-1.00721,-0.103,0.103,-0.549,0.709,0.561713,-0.518398
152.829,-0.445322,-0.02065,9.36701,-0.0218379,-0.0254332,-0.994291,-0.103,0.103,-0.549,0.709,0.562146,-0.518831
152.833,-0.237924,-0.0439935,10.3959,-0.0218379,-0.0254332,-0.994291,-0.098,0.103,-0.55,0.71,0.562492,-0.519177
152.837,-0.481235,-0.399532,9.02674,-0.0218379,-0.0254332,-0.994291,-0.103,0.107,-0.55,0.71,0.562926,-0.51961
152.841,-0.328604,-0.479439,9.65163,-0.00612527,-0.00679106,-0.982173,-0.103,0.103,-0.551,0.711,0.563186,-0.51987
152.845,0.158915,-0.188543,11.0738,-0.00612527,-0.00679106,-0.982173,-0.103,0.103,-0.551,0.711,0.563705,-0.52039
152.849,-0.120309,-0.186748,10.4148,0.0066579,0.00266316,-0.994024,-0.098,0.107,-0.551,0.711,0.564138,-0.520737
152.854,-0.0035913,-0.135572,9.53491,0.0066579,0.00266316,-0.994024,-0.103,0.103,-0.552,0.712,0.564485,-0.521083
152.857,0.0583587,0.108637,9.29429,0.0066579,0.00266316,-0.994024,-0.103,0.103,-0.552,0.712,0.564918,-0.521516
152.862,0.0421978,-0.120309,9.28711,0.000399474,-0.0191748,-1.016,-0.098,0.107,-0.553,0.713,0.565438,-0.521949
152.865,-0.0637456,-0.0439935,9.23773,0.000399474,-0.0191748,-1.016,-0.098,0.107,-0.553,0.713,0.565784,-0.522296
152.869,0.337582,0.321422,10.3394,0.000399474,-0.0191748,-1.016,-0.103,0.103,-0.554,0.713,0.565958,-0.522469
152.874,-0.304363,0.353743,10.7066,-0.0197074,-0.0198405,-1.03051,-0.098,0.103,-0.554,0.714,0.566651,-0.523162
152.877,-0.0511761,0.168791,10.7371,-0.0197074,-0.0198405,-1.03051,-0.103,0.103,-0.555,0.714,0.566997,-0.523422
152.881,0.172383,0.0960673,9.84556,-0.00639158,-0.00945422,-1.02092,-0.103,0.103,-0.555,0.715,0.56743,-0.523855
152.885,0.0520739,0.129287,9.84466,-0.00639158,-0.00945422,-1.02092,-0.107,0.107,-0.555,0.715,0.567777,-0.524202
152.889,-0.258574,-0.178667,8.52575,-0.00639158,-0.00945422,-1.02092,-0.107,0.103,-0.556,0.716,0.56821,-0.524635
152.894,0.02065,-0.06195,9.51156,0.00332895,-0.0237021,-1.00175,-0.103,0.103,-0.556,0.716,0.56873,-0.525068
152.897,-0.168791,-0.0655413,10.3205,0.00332895,-0.0237021,-1.00175,-0.103,0.107,-0.556,0.717,0.569076,-0.525328
152.901,-0.246902,0.0466869,9.54389,-0.0226369,-0.00599211,-1.00574,-0.107,0.103,-0.557,0.717,0.56951,-0.525761
152.905,-0.0736217,-0.166996,10.5791,-0.0226369,-0.00599211,-1.00574,-0.107,0.103,-0.557,0.717,0.569856,-0.526108
152.909,0.0188543,0.122104,9.79528,-0.0226369,-0.00599211,-1.00574,-0.103,0.107,-0.558,0.718,0.570116,-0.526281
152.913,-0.238822,0.146346,9.3733,-0.0170442,-0.0125169,-1.02199,-0.107,0.107,-0.558,0.718,0.570722,-0.526974
152.917,0.0035913,0.0439935,11.0792,-0.0170442,-0.0125169,-1.02199,-0.103,0.103,-0.559,0.718,0.571069,-0.527234
152.921,0.377985,0.134674,11.388,-0.00998685,-0.00545948,-1.02319,-0.103,0.107,-0.559,0.719,0.571329,-0.527494
152.926,-0.228048,-0.0368109,8.93337,-0.00998685,-0.00545948,-1.02319,-0.103,0.103,-0.56,0.719,0.571849,-0.527927
152.929,-0.101454,-0.263961,9.32033,-0.00998685,-0.00545948,-1.02319,-0.103,0.103,-0.56,0.72,0.572368,-0.528447
152.933,-0.290896,-0.22715,9.7845,-0.00745685,-0.0118511,-1.00281,-0.103,0.107,-0.56,0.72,0.572888,-0.52888
152.937,-0.290896,-0.0251391,9.98831,-0.00745685,-0.0118511,-1.00281,-0.103,0.103,-0.561,0.721,0.573148,-0.529226
152.941,-0.470461,-0.128389,11.3629,-0.00878843,-0.00386158,-0.995622,-0.103,0.103,-0.561,0.721,0.573581,-0.529573
152.946,-0.0583587,0.0143652,10.5099,-0.00878843,-0.00386158,-0.995622,-0.103,0.107,-0.562,0.722,0.574101,-0.530093
152.949,-0.350152,-0.106841,8.65504,-0.00878843,-0.00386158,-0.995622,-0.103,0.103,-0.562,0.722,0.574448,-0.530353
152.953,0.0224456,-0.219967,9.22695,-0.00133158,-0.0130495,-1.00281,-0.103,0.103,-0.562,0.722,0.574794,-0.530786
152.957,-0.0628478,-0.0763152,9.25299,-0.00133158,-0.0130495,-1.00281,-0.103,0.107,-0.563,0.723,0.575227,-0.531132
152.961,0.208296,0.196624,10.3941,-0.00253,-0.0279632,-1.012,-0.103,0.103,-0.563,0.723,0.5754,-0.531305
152.966,0.158915,0.0879869,9.95689,-0.00253,-0.0279632,-1.012,-0.098,0.103,-0.564,0.724,0.57592,-0.531825
152.969,0.077213,0.0368109,10.4677,-0.00253,-0.0279632,-1.012,-0.103,0.107,-0.564,0.724,0.57644,-0.532258
152.973,0.2065,0.177769,9.05727,-0.0107858,-0.0163784,-1.01799,-0.103,0.103,-0.564,0.724,0.576873,-0.532692
152.978,-0.245106,-0.252289,8.47009,-0.0107858,-0.0163784,-1.01799,-0.103,0.103,-0.565,0.725,0.577133,-0.532865
152.981,-0.25588,-0.0332195,9.98831,-0.00732369,-0.0187753,-1.01227,-0.103,0.107,-0.565,0.725,0.577653,-0.533385
152.985,-0.458789,-0.0987608,10.3995,-0.00732369,-0.0187753,-1.01227,-0.103,0.103,-0.566,0.726,0.578173,-0.533904
152.989,-0.735319,-0.199317,11.0621,-0.00732369,-0.0187753,-1.01227,-0.103,0.103,-0.566,0.726,0.578519,-0.534164
152.993,-0.33848,-0.39235,11.2668,-0.0183758,0.0163784,-1.00827,-0.107,0.107,-0.567,0.727,0.578866,-0.534597
152.998,0.457891,-0.137367,9.50618,-0.0183758,0.0163784,-1.00827,-0.103,0.103,-0.567,0.727,0.579385,-0.535031
153.001,0.128389,-0.258574,9.13627,0.000932106,-0.00146474,-1.02199,-0.103,0.103,-0.567,0.727,0.579732,-0.535377
