t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
6.4801 0.500209 0.172807 0.444089 0.722989 0 0 0 -0.256718 0.801755 -0.643334 -1.90706 7.99537 5.35475 0.980675 0.195645 2.03578 
6.4851 0.500591 0.170319 0.444897 0.722818 0 0 0 -0.263128 0.801588 -0.641886 -1.9542 7.9822 5.35739 0.979684 0.200546 2.03735 
6.4901 0.50097 0.167823 0.445691 0.722651 0 0 0 -0.269531 0.801416 -0.640402 -2.00124 7.96873 5.36009 0.978669 0.205442 2.03893 
6.4951 0.501345 0.165321 0.446468 0.722487 0 0 0 -0.275925 0.801237 -0.638884 -2.04819 7.95494 5.36283 0.97763 0.210333 2.0405 
6.5001 0.501717 0.162811 0.447231 0.722328 0 0 0 -0.282311 0.801052 -0.637332 -2.09503 7.94084 5.36563 0.976566 0.215219 2.04207 
6.5051 0.502086 0.160294 0.447977 0.722172 0 0 0 -0.288688 0.800861 -0.635744 -2.14178 7.92644 5.36847 0.975478 0.220099 2.04364 
6.5101 0.502451 0.15777 0.448708 0.72202 0 0 0 -0.295057 0.800663 -0.634122 -2.18842 7.91173 5.37136 0.974365 0.224974 2.04521 
6.5151 0.502811 0.15524 0.449424 0.721872 0 0 0 -0.301416 0.800458 -0.632465 -2.23496 7.89671 5.37429 0.973228 0.229843 2.04678 
6.5201 0.503169 0.152702 0.450124 0.721729 0 0 0 -0.307766 0.800247 -0.630774 -2.28139 7.88139 5.37727 0.972066 0.234706 2.04835 
6.5251 0.503522 0.150158 0.450808 0.721589 0 0 0 -0.314107 0.800029 -0.629048 -2.3277 7.86577 5.38029 0.970881 0.239564 2.04992 
6.5301 0.503871 0.147607 0.451477 0.721454 0 0 0 -0.320438 0.799804 -0.627288 -2.37391 7.84985 5.38335 0.969671 0.244415 2.05149 
6.5351 0.504215 0.145049 0.45213 0.721322 0 0 0 -0.32676 0.799572 -0.625494 -2.42 7.83363 5.38646 0.968436 0.249261 2.05306 
6.5401 0.504556 0.142485 0.452768 0.721195 0 0 0 -0.333071 0.799333 -0.623667 -2.46598 7.81711 5.3896 0.967178 0.2541 2.05463 
6.5451 0.504892 0.139915 0.45339 0.721072 0 0 0 -0.339373 0.799086 -0.621805 -2.51184 7.8003 5.39278 0.965895 0.258932 2.0562 
6.5501 0.505224 0.137338 0.453997 0.720954 0 0 0 -0.345664 0.798831 -0.619909 -2.55758 7.78319 5.396 0.964589 0.263759 2.05778 
6.5551 0.505551 0.134755 0.454588 0.72084 0 0 0 -0.351944 0.798569 -0.61798 -2.60319 7.76579 5.39925 0.963258 0.268579 2.05935 
6.5601 0.505873 0.132165 0.455163 0.72073 0 0 0 -0.358214 0.798298 -0.616018 -2.64869 7.7481 5.40254 0.961903 0.273392 2.06092 
6.5651 0.506191 0.12957 0.455723 0.720624 0 0 0 -0.364473 0.79802 -0.614022 -2.69405 7.73012 5.40586 0.960524 0.278198 2.06249 
6.5701 0.506503 0.126968 0.456267 0.720523 0 0 0 -0.370721 0.797733 -0.611993 -2.73929 7.71186 5.40922 0.959121 0.282997 2.06406 
6.5751 0.506811 0.124361 0.456796 0.720427 0 0 0 -0.376958 0.797438 -0.609931 -2.7844 7.69331 5.4126 0.957694 0.287789 2.06563 
6.5801 0.507113 0.121747 0.45731 0.720334 0 0 0 -0.383183 0.797134 -0.607835 -2.82938 7.67447 5.41601 0.956243 0.292574 2.0672 
6.5851 0.507411 0.119128 0.457807 0.720247 0 0 0 -0.389397 0.796821 -0.605708 -2.87422 7.65535 5.41945 0.954768 0.297352 2.06877 
6.5901 0.507702 0.116503 0.45829 0.720164 0 0 0 -0.395599 0.7965 -0.603547 -2.91893 7.63596 5.42292 0.953269 0.302122 2.07034 
6.5951 0.507989 0.113873 0.458756 0.720085 0 0 0 -0.401789 0.796169 -0.601354 -2.96351 7.61628 5.42641 0.951747 0.306885 2.07191 
6.6001 0.50827 0.111237 0.459208 0.720011 0 0 0 -0.407967 0.795829 -0.599128 -3.00794 7.59633 5.42993 0.9502 0.31164 2.07348 
6.6051 0.508546 0.108595 0.459643 0.719942 0 0 0 -0.414133 0.795479 -0.596871 -3.05223 7.57611 5.43347 0.94863 0.316387 2.07505 
6.6101 0.508815 0.105948 0.460064 0.719877 0 0 0 -0.420286 0.79512 -0.594581 -3.09638 7.55561 5.43702 0.947036 0.321126 2.07663 
6.6151 0.509079 0.103296 0.460468 0.719817 0 0 0 -0.426426 0.79475 -0.592259 -3.14039 7.53485 5.4406 0.945419 0.325857 2.0782 
6.6201 0.509337 0.100639 0.460858 0.719762 0 0 0 -0.432554 0.794371 -0.589906 -3.18425 7.51381 5.4442 0.943778 0.33058 2.07977 
6.6251 0.509589 0.0979764 0.461232 0.719711 0 0 0 -0.438669 0.793981 -0.587521 -3.22796 7.49251 5.44781 0.942113 0.335295 2.08134 
6.6301 0.509835 0.095309 0.46159 0.719666 0 0 0 -0.44477 0.793581 -0.585104 -3.27152 7.47095 5.45143 0.940425 0.340002 2.08291 
6.6351 0.510075 0.0926366 0.461933 0.719625 0 0 0 -0.450859 0.793171 -0.582657 -3.31494 7.44913 5.45507 0.938713 0.3447 2.08448 
6.6401 0.510309 0.0899594 0.462261 0.719588 0 0 0 -0.456933 0.792749 -0.580178 -3.3582 7.42704 5.45872 0.936978 0.349389 2.08605 
6.6451 0.510536 0.0872774 0.462573 0.719557 0 0 0 -0.462994 0.792316 -0.577668 -3.4013 7.4047 5.46239 0.935219 0.35407 2.08762 
6.6501 0.510757 0.0845907 0.462869 0.71953 0 0 0 -0.469042 0.791873 -0.575128 -3.44425 7.3821 5.46606 0.933437 0.358741 2.08919 
6.6551 0.510971 0.0818995 0.463151 0.719509 0 0 0 -0.475075 0.791417 -0.572557 -3.48704 7.35925 5.46974 0.931632 0.363404 2.09076 
6.6601 0.511178 0.0792038 0.463417 0.719492 0 0 0 -0.481094 0.79095 -0.569956 -3.52968 7.33615 5.47342 0.929803 0.368058 2.09233 
6.6651 0.511379 0.0765038 0.463667 0.71948 0 0 0 -0.487098 0.790472 -0.567324 -3.57215 7.3128 5.47711 0.927951 0.372702 2.0939 
6.6701 0.511573 0.0737994 0.463903 0.719473 0 0 0 -0.493089 0.789981 -0.564663 -3.61446 7.28921 5.48081 0.926076 0.377338 2.09548 
6.67511 0.51176 0.0710908 0.464123 0.719471 0 0 0 -0.499064 0.789478 -0.561972 -3.65661 7.26537 5.4845 0.924177 0.381963 2.09705 
6.68011 0.51194 0.0683782 0.464327 0.719474 0 0 0 -0.505025 0.788962 -0.559251 -3.69859 7.24129 5.4882 0.922256 0.38658 2.09862 
6.68511 0.512113 0.0656615 0.464517 0.719481 0 0 0 -0.51097 0.788434 -0.556501 -3.74041 7.21697 5.49189 0.920312 0.391186 2.10019 
6.69011 0.512278 0.0629409 0.464691 0.719494 0 0 0 -0.516901 0.787893 -0.553721 -3.78206 7.19241 5.49558 0.918344 0.395783 2.10176 
6.69511 0.512437 0.0602164 0.464849 0.719512 0 0 0 -0.522816 0.787339 -0.550913 -3.82353 7.16762 5.49927 0.916354 0.40037 2.10333 
6.70011 0.512588 0.0574883 0.464993 0.719535 0 0 0 -0.528716 0.786771 -0.548075 -3.86484 7.14259 5.50295 0.91434 0.404947 2.1049 
6.70511 0.512731 0.0547565 0.465121 0.719563 0 0 0 -0.5346 0.78619 -0.545209 -3.90598 7.11734 5.50663 0.912304 0.409513 2.10647 
6.71011 0.512867 0.0520211 0.465234 0.719596 0 0 0 -0.540468 0.785595 -0.542315 -3.94694 7.09186 5.51029 0.910245 0.41407 2.10804 
6.71511 0.512995 0.0492823 0.465332 0.719634 0 0 0 -0.54632 0.784987 -0.539393 -3.98773 7.06615 5.51395 0.908163 0.418616 2.10961 
6.72011 0.513116 0.0465402 0.465415 0.719677 0 0 0 -0.552157 0.784364 -0.536442 -4.02834 7.04022 5.51759 0.906059 0.423152 2.11118 
6.72511 0.513229 0.0437949 0.465483 0.719725 0 0 0 -0.557977 0.783726 -0.533464 -4.06877 7.01408 5.52122 0.903932 0.427677 2.11275 
6.73011 0.513334 0.0410464 0.465535 0.719778 0 0 0 -0.56378 0.783074 -0.530458 -4.10903 6.98771 5.52484 0.901782 0.432191 2.11433 
6.73511 0.513431 0.0382948 0.465572 0.719836 0 0 0 -0.569567 0.782407 -0.527425 -4.14911 6.96113 5.52844 0.89961 0.436695 2.1159 
6.74011 0.51352 0.0355403 0.465595 0.7199 0 0 0 -0.575338 0.781725 -0.524365 -4.189 6.93434 5.53203 0.897415 0.441187 2.11747 
6.74511 0.513601 0.0327829 0.465602 0.719968 0 0 0 -0.581091 0.781028 -0.521278 -4.22871 6.90734 5.53559 0.895198 0.445669 2.11904 
6.75011 0.513673 0.0300228 0.465594 0.720042 0 0 0 -0.586827 0.780315 -0.518165 -4.26824 6.88013 5.53914 0.892958 0.450139 2.12061 
6.75511 0.513738 0.0272601 0.465571 0.720121 0 0 0 -0.592547 0.779587 -0.515025 -4.30759 6.85272 5.54266 0.890696 0.454599 2.12218 
6.76011 0.513794 0.0244948 0.465533 0.720205 0 0 0 -0.598249 0.778842 -0.511859 -4.34675 6.8251 5.54616 0.888412 0.459047 2.12375 
6.76511 0.513841 0.0217271 0.46548 0.720294 0 0 0 -0.603933 0.778082 -0.508667 -4.38572 6.79729 5.54964 0.886106 0.463483 2.12532 
6.77011 0.51388 0.018957 0.465412 0.720388 0 0 0 -0.6096 0.777305 -0.505449 -4.42451 6.76928 5.55309 0.883777 0.467908 2.12689 
6.77511 0.513911 0.0161846 0.46533 0.720487 0 0 0 -0.615249 0.776511 -0.502206 -4.4631 6.74107 5.55651 0.881427 0.472321 2.12846 
6.78011 0.513933 0.0134102 0.465232 0.720592 0 0 0 -0.62088 0.7757 -0.498938 -4.50151 6.71267 5.5599 0.879054 0.476722 2.13003 
6.78511 0.513946 0.0106337 0.465119 0.720701 0 0 0 -0.626494 0.774872 -0.495645 -4.53972 6.68409 5.56327 0.876659 0.481112 2.1316 
6.79011 0.51395 0.00785523 0.464992 0.720816 0 0 0 -0.632089 0.774027 -0.492328 -4.57775 6.65532 5.5666 0.874243 0.485489 2.13318 
6.79511 0.513945 0.00507496 0.46485 0.720936 0 0 0 -0.637665 0.773165 -0.488986 -4.61558 6.62637 5.5699 0.871804 0.489854 2.13475 
6.80011 0.513932 0.00229297 0.464693 0.721061 0 0 0 -0.643224 0.772284 -0.48562 -4.65322 6.59723 5.57317 0.869344 0.494207 2.13632 
6.80511 0.513909 -0.000490638 0.464521 0.721192 0 0 0 -0.648763 0.771386 -0.48223 -4.69066 6.56792 5.5764 0.866862 0.498548 2.13789 
6.81011 0.513877 -0.00327576 0.464334 0.721327 0 0 0 -0.654284 0.770469 -0.478816 -4.7279 6.53843 5.5796 0.864359 0.502876 2.13946 
6.81511 0.513837 -0.00606229 0.464133 0.721468 0 0 0 -0.659786 0.769534 -0.475379 -4.76496 6.50878 5.58275 0.861833 0.507192 2.14103 
6.82011 0.513786 -0.00885013 0.463917 0.721614 0 0 0 -0.665269 0.76858 -0.47192 -4.80181 6.47895 5.58587 0.859287 0.511494 2.1426 
6.82511 0.513727 -0.0116392 0.463686 0.721765 0 0 0 -0.670733 0.767607 -0.468437 -4.83846 6.44895 5.58895 0.856718 0.515785 2.14417 
6.83011 0.513658 -0.0144293 0.463441 0.721921 0 0 0 -0.676178 0.766614 -0.464932 -4.87492 6.4188 5.59199 0.854129 0.520062 2.14574 
6.83511 0.51358 -0.0172204 0.463181 0.722082 0 0 0 -0.681604 0.765603 -0.461405 -4.91118 6.38848 5.59498 0.851518 0.524326 2.14731 
6.84011 0.513492 -0.0200124 0.462906 0.722249 0 0 0 -0.687009 0.764572 -0.457856 -4.94723 6.358 5.59793 0.848885 0.528577 2.14888 
6.84511 0.513395 -0.0228051 0.462617 0.72242 0 0 0 -0.692395 0.76352 -0.454285 -4.98309 6.32737 5.60084 0.846232 0.532815 2.15045 
6.85011 0.513288 -0.0255985 0.462313 0.722597 0 0 0 -0.697762 0.762449 -0.450693 -5.01874 6.29658 5.60369 0.843557 0.53704 2.15203 
6.85511 0.513172 -0.0283925 0.461995 0.722779 0 0 0 -0.703108 0.761358 -0.44708 -5.05419 6.26565 5.6065 0.840861 0.541251 2.1536 
6.86011 0.513045 -0.0311869 0.461662 0.722966 0 0 0 -0.708435 0.760246 -0.443446 -5.08944 6.23456 5.60927 0.838144 0.545448 2.15517 
6.86511 0.512909 -0.0339817 0.461315 0.723158 0 0 0 -0.713741 0.759113 -0.439792 -5.12449 6.20334 5.61198 0.835407 0.549632 2.15674 
6.87011 0.512763 -0.0367766 0.460954 0.723355 0 0 0 -0.719027 0.757959 -0.436117 -5.15933 6.17197 5.61464 0.832648 0.553803 2.15831 
6.87511 0.512607 -0.0395717 0.460578 0.723558 0 0 0 -0.724292 0.756783 -0.432423 -5.19396 6.14047 5.61725 0.829868 0.557959 2.15988 
6.88011 0.512442 -0.0423668 0.460187 0.723765 0 0 0 -0.729538 0.755587 -0.42871 -5.22839 6.10883 5.61981 0.827068 0.562101 2.16145 
6.88511 0.512266 -0.0451618 0.459783 0.723978 0 0 0 -0.734762 0.754368 -0.424977 -5.26262 6.07705 5.62231 0.824247 0.56623 2.16302 
6.89011 0.51208 -0.0479566 0.459364 0.724196 0 0 0 -0.739966 0.753128 -0.421225 -5.29663 6.04515 5.62476 0.821406 0.570344 2.16459 
6.89511 0.511884 -0.0507511 0.458931 0.724418 0 0 0 -0.745148 0.751865 -0.417455 -5.33044 6.01312 5.62715 0.818544 0.574444 2.16616 
6.90011 0.511677 -0.0535451 0.458483 0.724646 0 0 0 -0.75031 0.75058 -0.413666 -5.36404 5.98097 5.62949 0.815661 0.57853 2.16773 
6.90511 0.511461 -0.0563386 0.458022 0.724879 0 0 0 -0.755451 0.749273 -0.40986 -5.39744 5.94869 5.63177 0.812758 0.582601 2.1693 
6.91011 0.511234 -0.0591314 0.457546 0.725117 0 0 0 -0.76057 0.747943 -0.406036 -5.43062 5.9163 5.63399 0.809835 0.586657 2.17088 
6.91511 0.510997 -0.0619234 0.457056 0.72536 0 0 0 -0.765668 0.746589 -0.402195 -5.4636 5.88379 5.63615 0.806892 0.590699 2.17245 
6.92011 0.51075 -0.0647146 0.456552 0.725608 0 0 0 -0.770744 0.745213 -0.398337 -5.49637 5.85117 5.63825 0.803928 0.594726 2.17402 
6.92511 0.510492 -0.0675048 0.456034 0.725861 0 0 0 -0.775799 0.743812 -0.394462 -5.52893 5.81844 5.64029 0.800944 0.598739 2.17559 
6.93011 0.510223 -0.0702938 0.455502 0.726119 0 0 0 -0.780833 0.742389 -0.390571 -5.56127 5.7856 5.64226 0.797941 0.602736 2.17716 
6.93511 0.509944 -0.0730817 0.454955 0.726382 0 0 0 -0.785844 0.740941 -0.386665 -5.59341 5.75266 5.64418 0.794917 0.606718 2.17873 
6.94011 0.509655 -0.0758682 0.454395 0.72665 0 0 0 -0.790833 0.739469 -0.382742 -5.62534 5.71962 5.64603 0.791873 0.610685 2.1803 
6.94511 0.509355 -0.0786533 0.453821 0.726923 0 0 0 -0.795801 0.737973 -0.378805 -5.65706 5.68648 5.64781 0.78881 0.614637 2.18187 
6.95011 0.509044 -0.0814368 0.453233 0.727201 0 0 0 -0.800746 0.736452 -0.374853 -5.68856 5.65325 5.64953 0.785727 0.618574 2.18344 
6.95511 0.508723 -0.0842187 0.452632 0.727484 0 0 0 -0.805669 0.734906 -0.370886 -5.71985 5.61992 5.65118 0.782624 0.622495 2.18501 
6.96011 0.508391 -0.0869988 0.452016 0.727772 0 0 0 -0.81057 0.733336 -0.366905 -5.75094 5.5865 5.65277 0.779502 0.6264 2.18658 
6.96511 0.508048 -0.089777 0.451387 0.728064 0 0 0 -0.815449 0.73174 -0.36291 -5.78181 5.553 5.65429 0.77636 0.63029 2.18815 
6.97011 0.507694 -0.0925531 0.450743 0.728362 0 0 0 -0.820304 0.730119 -0.358902 -5.81247 5.51941 5.65575 0.773199 0.634164 2.18973 
6.97511 0.50733 -0.0953272 0.450086 0.728664 0 0 0 -0.825138 0.728472 -0.354881 -5.84291 5.48574 5.65713 0.770018 0.638022 2.1913 
6.98011 0.506955 -0.098099 0.449416 0.728971 0 0 0 -0.829948 0.726799 -0.350847 -5.87314 5.45199 5.65845 0.766818 0.641864 2.19287 
6.98511 0.506569 -0.100868 0.448732 0.729283 0 0 0 -0.834736 0.725101 -0.346801 -5.90317 5.41817 5.65969 0.763599 0.64569 2.19444 
6.99011 0.506171 -0.103635 0.448034 0.7296 0 0 0 -0.8395 0.723376 -0.342742 -5.93298 5.38428 5.66087 0.760361 0.6495 2.19601 
6.99511 0.505763 -0.1064 0.447322 0.729921 0 0 0 -0.844242 0.721625 -0.338673 -5.96257 5.35031 5.66198 0.757104 0.653294 2.19758 
7.00011 0.505344 -0.109162 0.446597 0.730248 0 0 0 -0.84896 0.719847 -0.334592 -5.99195 5.31628 5.66301 0.753828 0.657071 2.19915 
7.00511 0.504914 -0.111921 0.445859 0.730579 0 0 0 -0.853655 0.718043 -0.3305 -6.02113 5.28219 5.66398 0.750533 0.660832 2.20072 
7.01011 0.504473 -0.114677 0.445107 0.730915 0 0 0 -0.858327 0.716211 -0.326398 -6.05008 5.24803 5.66487 0.74722 0.664577 2.20229 
7.01511 0.504021 -0.117429 0.444341 0.731255 0 0 0 -0.862976 0.714353 -0.322286 -6.07883 5.21382 5.66569 0.743888 0.668305 2.20386 
7.02011 0.503558 -0.120179 0.443562 0.7316 0 0 0 -0.8676 0.712467 -0.318164 -6.10736 5.17955 5.66644 0.740537 0.672016 2.20543 
7.02511 0.503083 -0.122926 0.44277 0.73195 0 0 0 -0.872202 0.710553 -0.314033 -6.13568 5.14522 5.66712 0.737167 0.67571 2.207 
7.03011 0.502598 -0.125669 0.441965 0.732305 0 0 0 -0.876779 0.708612 -0.309893 -6.16379 5.11085 5.66772 0.733779 0.679388 2.20858 
7.03511 0.502101 -0.128409 0.441146 0.732664 0 0 0 -0.881333 0.706643 -0.305745 -6.19168 5.07643 5.66825 0.730373 0.683048 2.21015 
7.04011 0.501593 -0.131145 0.440314 0.733027 0 0 0 -0.885863 0.704646 -0.301588 -6.21936 5.04196 5.66871 0.726949 0.686692 2.21172 
7.04511 0.501074 -0.133877 0.439468 0.733396 0 0 0 -0.890369 0.702621 -0.297424 -6.24683 5.00745 5.66909 0.723506 0.690318 2.21329 
7.05011 0.500544 -0.136606 0.43861 0.733768 0 0 0 -0.894851 0.700567 -0.293253 -6.27409 4.97291 5.6694 0.720046 0.693927 2.21486 
7.05511 0.500002 -0.13933 0.437738 0.734146 0 0 0 -0.899308 0.698485 -0.289074 -6.30114 4.93832 5.66964 0.716567 0.697518 2.21643 
7.06011 0.49945 -0.142051 0.436854 0.734527 0 0 0 -0.903742 0.696374 -0.28489 -6.32797 4.9037 5.6698 0.71307 0.701093 2.218 
7.06511 0.498886 -0.144767 0.435956 0.734914 0 0 0 -0.908151 0.694234 -0.280699 -6.35459 4.86905 5.66989 0.709556 0.704649 2.21957 
7.07011 0.498311 -0.147479 0.435045 0.735304 0 0 0 -0.912536 0.692065 -0.276502 -6.381 4.83437 5.6699 0.706024 0.708188 2.22114 
7.07511 0.497724 -0.150186 0.434121 0.735699 0 0 0 -0.916896 0.689867 -0.272301 -6.4072 4.79967 5.66984 0.702474 0.71171 2.22271 
7.08011 0.497126 -0.152889 0.433185 0.736099 0 0 0 -0.921232 0.687639 -0.268094 -6.43319 4.76494 5.66971 0.698906 0.715213 2.22428 
7.08511 0.496517 -0.155588 0.432235 0.736503 0 0 0 -0.925543 0.685382 -0.263883 -6.45896 4.73019 5.6695 0.695322 0.718699 2.22585 
7.09011 0.495897 -0.158282 0.431272 0.736911 0 0 0 -0.92983 0.683096 -0.259668 -6.48453 4.69542 5.66922 0.691719 0.722167 2.22743 
7.09511 0.495265 -0.16097 0.430297 0.737323 0 0 0 -0.934091 0.68078 -0.25545 -6.50988 4.66064 5.66886 0.6881 0.725616 2.229 
7.10011 0.494622 -0.163654 0.429309 0.73774 0 0 0 -0.938328 0.678433 -0.251228 -6.53503 4.62584 5.66844 0.684463 0.729048 2.23057 
7.10511 0.493968 -0.166333 0.428308 0.738161 0 0 0 -0.94254 0.676057 -0.247004 -6.55996 4.59103 5.66793 0.680809 0.732461 2.23214 
7.11012 0.493302 -0.169006 0.427295 0.738586 0 0 0 -0.946726 0.67365 -0.242778 -6.58469 4.55621 5.66736 0.677138 0.735856 2.23371 
7.11512 0.492625 -0.171674 0.426268 0.739016 0 0 0 -0.950888 0.671214 -0.238549 -6.6092 4.52139 5.66671 0.67345 0.739232 2.23528 
7.12012 0.491936 -0.174337 0.42523 0.739449 0 0 0 -0.955025 0.668746 -0.234319 -6.63351 4.48656 5.66599 0.669746 0.74259 2.23685 
7.12512 0.491237 -0.176994 0.424178 0.739887 0 0 0 -0.959136 0.666248 -0.230089 -6.65761 4.45173 5.6652 0.666024 0.74593 2.23842 
7.13012 0.490526 -0.179646 0.423114 0.740329 0 0 0 -0.963222 0.66372 -0.225857 -6.6815 4.4169 5.66433 0.662286 0.749251 2.23999 
7.13512 0.489803 -0.182291 0.422037 0.740774 0 0 0 -0.967282 0.661161 -0.221626 -6.70518 4.38208 5.6634 0.658532 0.752553 2.24156 
7.14012 0.48907 -0.184931 0.420948 0.741224 0 0 0 -0.971317 0.65857 -0.217395 -6.72865 4.34726 5.66239 0.654761 0.755836 2.24313 
7.14512 0.488325 -0.187565 0.419847 0.741678 0 0 0 -0.975327 0.655949 -0.213164 -6.75192 4.31245 5.66131 0.650973 0.759101 2.2447 
7.15012 0.487569 -0.190193 0.418733 0.742136 0 0 0 -0.979311 0.653297 -0.208935 -6.77498 4.27765 5.66016 0.647169 0.762346 2.24628 
7.15512 0.486801 -0.192814 0.417607 0.742598 0 0 0 -0.983269 0.650613 -0.204708 -6.79784 4.24286 5.65894 0.64335 0.765573 2.24785 
7.16012 0.486022 -0.195429 0.416469 0.743064 0 0 0 -0.987202 0.647898 -0.200482 -6.82049 4.20809 5.65765 0.639514 0.76878 2.24942 
7.16512 0.485232 -0.198038 0.415318 0.743533 0 0 0 -0.991109 0.645152 -0.196259 -6.84293 4.17334 5.65629 0.635662 0.771968 2.25099 
7.17012 0.484431 -0.20064 0.414155 0.744007 0 0 0 -0.994989 0.642374 -0.19204 -6.86517 4.1386 5.65486 0.631794 0.775136 2.25256 
7.17512 0.483618 -0.203235 0.41298 0.744484 0 0 0 -0.998844 0.639565 -0.187823 -6.88721 4.10389 5.65337 0.62791 0.778286 2.25413 
7.18012 0.482794 -0.205824 0.411792 0.744965 0 0 0 -1.00267 0.636724 -0.183611 -6.90904 4.0692 5.65181 0.624011 0.781416 2.2557 
7.18512 0.481959 -0.208406 0.410593 0.74545 0 0 0 -1.00648 0.633852 -0.179402 -6.93067 4.03453 5.65018 0.620096 0.784526 2.25727 
7.19012 0.481113 -0.21098 0.409381 0.745939 0 0 0 -1.01025 0.630947 -0.175199 -6.95209 3.99989 5.64848 0.616165 0.787617 2.25884 
7.19512 0.480255 -0.213548 0.408158 0.746431 0 0 0 -1.014 0.628011 -0.171001 -6.97331 3.96529 5.64672 0.61222 0.790688 2.26041 
7.20012 0.479387 -0.216108 0.406922 0.746927 0 0 0 -1.01773 0.625043 -0.166808 -6.99433 3.93071 5.6449 0.608258 0.793739 2.26198 
7.20512 0.478507 -0.218661 0.405675 0.747427 0 0 0 -1.02143 0.622042 -0.162622 -7.01515 3.89617 5.64301 0.604282 0.796771 2.26355 
7.21012 0.477616 -0.221206 0.404416 0.74793 0 0 0 -1.0251 0.61901 -0.158442 -7.03577 3.86166 5.64106 0.600291 0.799782 2.26513 
7.21512 0.476714 -0.223744 0.403144 0.748436 0 0 0 -1.02874 0.615946 -0.154269 -7.05619 3.82719 5.63905 0.596284 0.802774 2.2667 
7.22012 0.475801 -0.226274 0.401861 0.748947 0 0 0 -1.03236 0.612849 -0.150104 -7.07641 3.79276 5.63697 0.592263 0.805745 2.26827 
7.22512 0.474876 -0.228797 0.400567 0.74946 0 0 0 -1.03596 0.609721 -0.145947 -7.09643 3.75838 5.63483 0.588226 0.808696 2.26984 
7.23012 0.473941 -0.231311 0.39926 0.749977 0 0 0 -1.03952 0.60656 -0.141798 -7.11626 3.72403 5.63264 0.584176 0.811627 2.27141 
7.23512 0.472995 -0.233818 0.397942 0.750498 0 0 0 -1.04306 0.603367 -0.137658 -7.13588 3.68973 5.63038 0.58011 0.814538 2.27298 
7.24012 0.472038 -0.236316 0.396612 0.751022 0 0 0 -1.04657 0.600142 -0.133527 -7.15531 3.65548 5.62807 0.57603 0.817429 2.27455 
7.24512 0.47107 -0.238807 0.39527 0.751549 0 0 0 -1.05006 0.596884 -0.129407 -7.17454 3.62128 5.6257 0.571936 0.820299 2.27612 
7.25012 0.470091 -0.241288 0.393917 0.75208 0 0 0 -1.05352 0.593594 -0.125296 -7.19357 3.58712 5.62327 0.567827 0.823148 2.27769 
7.25512 0.469101 -0.243762 0.392553 0.752613 0 0 0 -1.05695 0.590272 -0.121196 -7.21241 3.55302 5.62079 0.563704 0.825977 2.27926 
7.26012 0.4681 -0.246227 0.391177 0.753151 0 0 0 -1.06036 0.586918 -0.117108 -7.23106 3.51897 5.61825 0.559567 0.828785 2.28083 
7.26512 0.467088 -0.248683 0.389789 0.753691 0 0 0 -1.06373 0.583531 -0.113031 -7.24951 3.48498 5.61566 0.555416 0.831573 2.2824 
7.27012 0.466066 -0.25113 0.38839 0.754234 0 0 0 -1.06709 0.580112 -0.108966 -7.26777 3.45104 5.61302 0.551251 0.834339 2.28398 
7.27512 0.465033 -0.253569 0.38698 0.754781 0 0 0 -1.07041 0.57666 -0.104914 -7.28583 3.41716 5.61032 0.547072 0.837085 2.28555 
7.28012 0.463989 -0.255998 0.385558 0.75533 0 0 0 -1.07371 0.573177 -0.100875 -7.30371 3.38334 5.60758 0.54288 0.83981 2.28712 
7.28512 0.462934 -0.258419 0.384126 0.755883 0 0 0 -1.07698 0.569661 -0.0968489 -7.32139 3.34958 5.60479 0.538674 0.842514 2.28869 
7.29012 0.461869 -0.26083 0.382681 0.756439 0 0 0 -1.08022 0.566112 -0.0928372 -7.33888 3.31589 5.60195 0.534455 0.845197 2.29026 
7.29512 0.460793 -0.263233 0.381226 0.756997 0 0 0 -1.08344 0.562532 -0.0888399 -7.35618 3.28226 5.59906 0.530222 0.847859 2.29183 
7.30012 0.459707 -0.265625 0.37976 0.757559 0 0 0 -1.08662 0.558919 -0.0848574 -7.37329 3.24869 5.59613 0.525976 0.850499 2.2934 
7.30512 0.45861 -0.268008 0.378282 0.758123 0 0 0 -1.08979 0.555275 -0.0808903 -7.39022 3.21519 5.59315 0.521717 0.853119 2.29497 
7.31012 0.457503 -0.270382 0.376794 0.75869 0 0 0 -1.09292 0.551598 -0.076939 -7.40695 3.18176 5.59013 0.517445 0.855717 2.29654 
7.31512 0.456386 -0.272746 0.375294 0.75926 0 0 0 -1.09603 0.547889 -0.073004 -7.4235 3.14839 5.58707 0.513159 0.858293 2.29811 
7.32012 0.455258 -0.2751 0.373783 0.759833 0 0 0 -1.09911 0.544148 -0.0690857 -7.43986 3.1151 5.58397 0.508862 0.860848 2.29968 
7.32512 0.454119 -0.277444 0.372262 0.760409 0 0 0 -1.10216 0.540375 -0.0651846 -7.45604 3.08188 5.58083 0.504551 0.863382 2.30125 
7.33012 0.452971 -0.279779 0.370729 0.760987 0 0 0 -1.10518 0.53657 -0.0613011 -7.47203 3.04873 5.57764 0.500228 0.865894 2.30283 
7.33512 0.451812 -0.282103 0.369186 0.761568 0 0 0 -1.10818 0.532733 -0.0574357 -7.48784 3.01565 5.57443 0.495892 0.868384 2.3044 
