t qw qx qy qz px py pz wx wy wz ax ay az roll pitch yaw 
15.2553 0.734776 -0.00337909 0.0625533 -0.675411 6.20179 -14.9357 4.28121 -0.113743 -0.163794 0.260092 -3.2737 -1.12183 16.75 -0.0899286 0.0874722 4.79259 
15.2603 0.735306 -0.00381331 0.0622941 -0.674855 6.22528 -14.9332 4.27038 -0.00928636 -0.15794 0.550233 -3.2649 -1.24241 16.7165 -0.0901462 0.0865718 4.79417 
15.2653 0.735836 -0.00424704 0.0620328 -0.674299 6.24876 -14.9306 4.25973 -0.0975069 -0.432213 0.390176 -3.50828 -1.75392 16.8255 -0.0903615 0.0856692 4.79574 
15.2703 0.736365 -0.00468025 0.0617693 -0.673742 6.27224 -14.9279 4.24926 0.0720057 -0.227968 -0.014123 -3.33542 -1.58457 17.0845 -0.0905745 0.0847645 4.79731 
15.2753 0.736894 -0.00511292 0.0615036 -0.673185 6.29571 -14.9252 4.23898 -0.186213 -0.242333 0.104095 -3.42161 -1.30709 17.2955 -0.0907853 0.0838577 4.79888 
15.2803 0.737422 -0.00554505 0.0612358 -0.672628 6.31919 -14.9225 4.22888 -0.0213079 0.0941579 0.0181676 -3.41846 -1.8362 17.1562 -0.0909938 0.0829488 4.80045 
15.2853 0.737949 -0.00597663 0.0609657 -0.67207 6.34266 -14.9197 4.21898 0.330647 -0.457277 0.535875 -3.56652 -1.94059 17.5747 -0.0912001 0.0820378 4.80202 
15.2903 0.738476 -0.00640763 0.0606935 -0.671512 6.36612 -14.9169 4.20926 -0.14029 -0.0521175 0.0245113 -3.5244 -1.08002 17.2868 -0.091404 0.0811247 4.80359 
15.2953 0.739002 -0.00683804 0.0604191 -0.670954 6.38959 -14.914 4.19974 0.0423896 -0.317479 0.0521889 -3.65948 -1.26556 17.1329 -0.0916057 0.0802097 4.80516 
15.3003 0.739527 -0.00726786 0.0601426 -0.670395 6.41305 -14.9111 4.19042 -0.0664641 -0.320031 0.473952 -2.85142 -1.75967 17.4804 -0.0918051 0.0792926 4.80673 
15.3053 0.740052 -0.00769705 0.0598639 -0.669836 6.4365 -14.9081 4.1813 0.0766745 -0.235162 0.400783 -3.52187 -2.01377 16.9431 -0.0920022 0.0783735 4.8083 
15.3103 0.740576 -0.00812562 0.0595831 -0.669276 6.45995 -14.905 4.17238 -0.405018 -0.292328 0.39802 -3.62923 -1.56662 17.5173 -0.092197 0.0774525 4.80987 
15.3153 0.7411 -0.00855355 0.0593002 -0.668716 6.4834 -14.902 4.16367 -0.191345 -0.0623342 -0.225223 -2.89218 -1.42109 17.7883 -0.0923894 0.0765295 4.81144 
15.3203 0.741623 -0.00898082 0.0590151 -0.668156 6.50685 -14.8988 4.15516 -0.0831046 -0.200347 0.443734 -2.90412 -1.83594 17.7274 -0.0925796 0.0756047 4.81302 
15.3253 0.742145 -0.00940742 0.0587279 -0.667595 6.53029 -14.8956 4.14686 -0.337645 0.0403298 0.168308 -3.30882 -1.66634 18.6731 -0.0927675 0.0746779 4.81459 
15.3303 0.742666 -0.00983333 0.0584386 -0.667034 6.55373 -14.8924 4.13877 -0.250915 -0.0436152 -0.0956281 -3.54037 -1.88896 17.9086 -0.092953 0.0737493 4.81616 
15.3353 0.743187 -0.0102585 0.0581472 -0.666473 6.57716 -14.8891 4.1309 0.0776253 -0.143842 0.426609 -3.10849 -2.16779 18.3398 -0.0931362 0.0728188 4.81773 
15.3403 0.743708 -0.0106831 0.0578538 -0.665911 6.60059 -14.8858 4.12323 0.123488 -0.331969 0.322107 -3.59061 -1.70043 18.2498 -0.0933171 0.0718865 4.8193 
15.3453 0.744227 -0.0111068 0.0575582 -0.665349 6.62402 -14.8824 4.11579 -0.171723 0.181638 0.244273 -3.47352 -1.53319 17.9529 -0.0934957 0.0709524 4.82087 
15.3503 0.744746 -0.0115299 0.0572606 -0.664787 6.64744 -14.879 4.10856 -0.233532 -0.418253 0.217741 -3.43355 -1.32119 18.1875 -0.0936719 0.0700166 4.82244 
15.3553 0.745265 -0.0119522 0.0569609 -0.664224 6.67086 -14.8755 4.10155 0.121294 -0.307985 -0.0161746 -3.15758 -1.69477 18.1569 -0.0938457 0.069079 4.82401 
15.3603 0.745782 -0.0123737 0.0566591 -0.66366 6.69427 -14.872 4.09477 -0.0954132 -0.20027 0.483494 -3.36737 -1.57323 18.325 -0.0940173 0.0681396 4.82558 
15.3653 0.7463 -0.0127944 0.0563553 -0.663097 6.71768 -14.8684 4.0882 0.272483 0.0114169 0.420964 -3.2502 -2.16242 18.8463 -0.0941864 0.0671986 4.82715 
15.3703 0.746816 -0.0132144 0.0560495 -0.662533 6.74109 -14.8648 4.08187 -0.140563 0.137262 0.20926 -3.48279 -1.71301 18.293 -0.0943533 0.0662559 4.82872 
15.3753 0.747332 -0.0136335 0.0557416 -0.661968 6.76449 -14.8611 4.07575 -0.582252 -0.16264 0.0229788 -3.23432 -1.48357 18.2639 -0.0945177 0.0653115 4.83029 
15.3803 0.747847 -0.0140518 0.0554317 -0.661404 6.78788 -14.8574 4.06987 -0.0262367 -0.304248 0.147829 -3.17287 -2.0848 18.6068 -0.0946798 0.0643655 4.83187 
15.3853 0.748362 -0.0144693 0.0551198 -0.660838 6.81128 -14.8537 4.06422 -0.21771 -0.0446808 0.0813276 -3.10492 -1.67182 18.732 -0.0948396 0.0634179 4.83344 
15.3903 0.748876 -0.0148859 0.0548059 -0.660273 6.83466 -14.8498 4.0588 -0.527188 -0.451972 0.593743 -3.10124 -1.83145 19.4154 -0.0949969 0.0624687 4.83501 
15.3953 0.749389 -0.0153017 0.05449 -0.659707 6.85805 -14.846 4.0536 -0.069297 -0.699003 0.346665 -3.03802 -1.92847 18.7264 -0.0951519 0.0615179 4.83658 
15.4003 0.749901 -0.0157166 0.0541721 -0.65914 6.88143 -14.8421 4.04865 0.174514 0.000777723 0.293523 -3.20189 -1.91178 19.1454 -0.0953045 0.0605656 4.83815 
15.4053 0.750413 -0.0161306 0.0538522 -0.658574 6.9048 -14.8381 4.04393 -0.223707 -0.283669 0.333786 -3.26702 -1.62881 18.764 -0.0954548 0.0596118 4.83972 
15.4103 0.750925 -0.0165437 0.0535304 -0.658007 6.92817 -14.8341 4.03944 -0.231394 -0.611599 0.325106 -3.3255 -1.85297 18.9172 -0.0956026 0.0586564 4.84129 
15.4153 0.751436 -0.0169559 0.0532066 -0.657439 6.95153 -14.83 4.03519 0.0258328 -0.348679 0.157644 -2.86469 -2.04168 19.0544 -0.095748 0.0576997 4.84286 
15.4203 0.751946 -0.0173672 0.0528808 -0.656871 6.97489 -14.8259 4.03118 -0.0623715 -0.17453 -0.127607 -3.14175 -1.7748 19.8097 -0.0958911 0.0567415 4.84443 
15.4253 0.752455 -0.0177775 0.0525531 -0.656303 6.99825 -14.8217 4.02741 0.386036 0.154377 0.262707 -3.55516 -1.28283 19.2022 -0.0960318 0.0557818 4.846 
15.4303 0.752964 -0.0181869 0.0522235 -0.655734 7.0216 -14.8175 4.02387 -0.351538 -0.614215 0.0313548 -2.91653 -2.02865 19.0765 -0.09617 0.0548208 4.84757 
15.4353 0.753472 -0.0185953 0.051892 -0.655165 7.04494 -14.8133 4.02058 0.0714251 -0.288978 0.507092 -3.37143 -1.56429 18.9915 -0.0963059 0.0538584 4.84914 
15.4403 0.75398 -0.0190027 0.0515585 -0.654596 7.06828 -14.809 4.01753 0.0220806 -0.0920341 0.0841947 -2.37468 -1.92572 19.1862 -0.0964393 0.0528946 4.85072 
15.4453 0.754487 -0.0194091 0.0512231 -0.654026 7.09162 -14.8046 4.01473 0.0409927 -0.628825 0.259037 -3.42094 -2.33508 19.3996 -0.0965703 0.0519296 4.85229 
15.4503 0.754993 -0.0198145 0.0508859 -0.653455 7.11495 -14.8002 4.01216 -0.108688 -0.122972 0.395951 -3.28266 -2.14659 19.092 -0.096699 0.0509632 4.85386 
15.4553 0.755498 -0.0202189 0.0505467 -0.652885 7.13827 -14.7957 4.00984 -0.14603 -0.142533 0.14809 -2.62933 -1.66725 19.2901 -0.0968252 0.0499955 4.85543 
15.4603 0.756003 -0.0206223 0.0502057 -0.652314 7.16159 -14.7912 4.00777 0.0407066 -0.802344 -0.290307 -2.73944 -1.85835 19.6582 -0.0969489 0.0490266 4.857 
15.4653 0.756508 -0.0210246 0.0498629 -0.651742 7.18491 -14.7867 4.00593 -0.0251818 -0.228177 0.786457 -2.60671 -1.93616 18.9511 -0.0970703 0.0480565 4.85857 
15.4703 0.757012 -0.0214259 0.0495181 -0.65117 7.20821 -14.7821 4.00435 0.176051 -0.100889 0.728003 -2.69078 -1.69509 19.175 -0.0971892 0.0470852 4.86014 
15.4753 0.757515 -0.0218261 0.0491716 -0.650598 7.23152 -14.7774 4.00301 -0.257553 0.075976 0.369313 -2.94126 -2.04091 19.8899 -0.0973057 0.0461127 4.86171 
15.4803 0.758017 -0.0222252 0.0488232 -0.650025 7.25481 -14.7727 4.00191 -0.112188 -0.387627 0.377059 -2.54377 -1.15366 19.3888 -0.0974198 0.0451391 4.86328 
15.4853 0.758519 -0.0226232 0.0484729 -0.649452 7.27811 -14.768 4.00107 0.0235839 -0.00411499 0.62841 -2.97212 -1.54461 19.7282 -0.0975314 0.0441643 4.86485 
15.4903 0.75902 -0.0230201 0.0481209 -0.648878 7.30139 -14.7632 4.00046 0.102729 -0.300559 0.463689 -3.35922 -1.76612 19.5268 -0.0976406 0.0431884 4.86642 
15.4953 0.759521 -0.0234159 0.047767 -0.648304 7.32467 -14.7584 4.00011 -0.0635698 -0.0647206 0.508403 -2.39526 -1.77395 19.7551 -0.0977474 0.0422114 4.86799 
15.5003 0.760021 -0.0238105 0.0474114 -0.64773 7.34795 -14.7535 4 -0.0134954 -0.295293 0.44385 -2.84681 -2.32803 19.5326 -0.0978517 0.0412334 4.86957 
15.5053 0.76052 -0.024204 0.047054 -0.647155 7.37122 -14.7485 4.00014 -0.26862 0.0582217 0.20513 -2.77677 -1.5191 19.385 -0.0979535 0.0402544 4.87114 
15.5103 0.761019 -0.0245964 0.0466948 -0.64658 7.39448 -14.7435 4.00052 0.195562 -0.287594 0.366432 -2.6654 -1.94049 19.9415 -0.098053 0.0392743 4.87271 
15.5153 0.761517 -0.0249876 0.0463338 -0.646004 7.41774 -14.7385 4.00116 0.0464628 -0.633415 0.212921 -2.81953 -2.21433 19.4072 -0.0981499 0.0382933 4.87428 
15.5203 0.762014 -0.0253775 0.0459711 -0.645428 7.44099 -14.7334 4.00203 -0.0890147 -0.400479 0.192765 -2.99386 -2.09478 19.1627 -0.0982444 0.0373113 4.87585 
15.5253 0.762511 -0.0257663 0.0456067 -0.644851 7.46423 -14.7283 4.00316 -0.315096 -0.584911 0.0854794 -2.47215 -1.48212 19.1891 -0.0983365 0.0363283 4.87742 
15.5303 0.763007 -0.0261539 0.0452405 -0.644274 7.48747 -14.7231 4.00453 0.0847739 -0.643664 0.464007 -2.42899 -1.80632 19.4851 -0.0984261 0.0353445 4.87899 
15.5353 0.763503 -0.0265403 0.0448726 -0.643697 7.51071 -14.7178 4.00615 -0.0973608 -0.204576 0.0298693 -2.49492 -1.6447 19.4081 -0.0985132 0.0343598 4.88056 
15.5403 0.763998 -0.0269254 0.044503 -0.643119 7.53393 -14.7126 4.00801 0.0444506 -0.3033 0.519674 -3.0265 -1.89861 19.1381 -0.0985979 0.0333742 4.88213 
15.5453 0.764492 -0.0273093 0.0441318 -0.642541 7.55715 -14.7072 4.01011 -0.286526 -0.224544 0.255524 -2.22514 -1.56199 19.4433 -0.0986801 0.0323878 4.8837 
15.5503 0.764986 -0.0276919 0.0437588 -0.641962 7.58037 -14.7019 4.01246 -0.19339 -0.0718588 0.380602 -2.9847 -1.93787 19.1524 -0.0987598 0.0314006 4.88527 
15.5553 0.765479 -0.0280732 0.0433841 -0.641383 7.60358 -14.6964 4.01506 -0.202937 0.179416 0.273918 -2.08516 -1.77547 19.3048 -0.0988371 0.0304125 4.88684 
15.5603 0.765971 -0.0284533 0.0430078 -0.640803 7.62678 -14.6909 4.0179 0.0209577 -0.154268 0.00536976 -2.08751 -1.71383 19.3995 -0.0989119 0.0294238 4.88842 
15.5653 0.766463 -0.0288321 0.0426298 -0.640223 7.64997 -14.6854 4.02097 0.00829299 -0.448986 0.358648 -2.3902 -2.13473 19.3813 -0.0989842 0.0284343 4.88999 
15.5703 0.766954 -0.0292096 0.0422502 -0.639643 7.67316 -14.6798 4.0243 -0.193736 -0.0343214 0.127811 -2.93332 -1.82593 19.5485 -0.0990541 0.0274441 4.89156 
15.5753 0.767445 -0.0295857 0.041869 -0.639062 7.69634 -14.6742 4.02786 -0.240551 -0.0182468 0.480068 -2.36643 -1.93095 19.018 -0.0991214 0.0264532 4.89313 
15.5803 0.767935 -0.0299605 0.0414861 -0.638481 7.71952 -14.6686 4.03166 -0.152399 -0.263392 0.27285 -2.61429 -1.8064 19.1843 -0.0991863 0.0254616 4.8947 
15.5853 0.768424 -0.030334 0.0411017 -0.637899 7.74269 -14.6628 4.0357 -0.0537172 -0.185863 0.172382 -2.33831 -2.10062 18.6859 -0.0992487 0.0244694 4.89627 
15.5903 0.768913 -0.0307062 0.0407156 -0.637317 7.76585 -14.6571 4.03998 -0.124444 -0.155156 0.458975 -2.42974 -2.30712 19.3122 -0.0993087 0.0234766 4.89784 
15.5953 0.769401 -0.0310769 0.040328 -0.636734 7.78901 -14.6512 4.04449 -0.034295 -0.0433804 0.431632 -2.25319 -1.98549 19.2404 -0.0993661 0.0224832 4.89941 
15.6003 0.769888 -0.0314463 0.0399388 -0.636151 7.81215 -14.6454 4.04924 0.136437 -0.0656443 0.533531 -2.42702 -2.36041 19.0532 -0.0994211 0.0214892 4.90098 
15.6053 0.770375 -0.0318143 0.039548 -0.635567 7.83529 -14.6395 4.05423 -0.0937954 -0.157456 0.273342 -2.5471 -1.7942 19.5515 -0.0994736 0.0204947 4.90255 
15.6103 0.770861 -0.0321809 0.0391557 -0.634983 7.85843 -14.6335 4.05945 -0.107291 -0.280901 0.216119 -2.43499 -1.79795 19.2871 -0.0995236 0.0194997 4.90412 
15.6153 0.771347 -0.0325461 0.0387618 -0.634399 7.88156 -14.6275 4.0649 0.0958244 -0.134249 0.316179 -2.91825 -1.93255 19.0774 -0.0995711 0.0185042 4.90569 
15.6203 0.771832 -0.0329099 0.0383664 -0.633814 7.90468 -14.6214 4.07058 -0.274373 -0.323992 0.19965 -2.67003 -1.9507 18.9599 -0.0996161 0.0175082 4.90727 
15.6253 0.772316 -0.0332722 0.0379695 -0.633229 7.92779 -14.6153 4.07649 0.00125196 -0.81753 0.289505 -2.55411 -1.84186 18.7379 -0.0996586 0.0165118 4.90884 
15.6303 0.7728 -0.0336331 0.0375711 -0.632643 7.9509 -14.6092 4.08263 -0.0228396 -0.0858248 0.0375802 -2.41094 -1.67765 18.8527 -0.0996987 0.015515 4.91041 
15.6353 0.773283 -0.0339926 0.0371712 -0.632057 7.97399 -14.603 4.089 -0.52658 -0.0445991 0.2825 -2.43527 -2.07749 18.4531 -0.0997362 0.0145178 4.91198 
15.6403 0.773766 -0.0343505 0.0367699 -0.63147 7.99708 -14.5967 4.09559 0.263632 -0.515953 0.20905 -2.44435 -1.91812 18.3534 -0.0997712 0.0135203 4.91355 
15.6453 0.774248 -0.034707 0.036367 -0.630883 8.02017 -14.5904 4.1024 0.247479 -0.0533272 0.373707 -2.30234 -1.78195 18.6165 -0.0998038 0.0125224 4.91512 
15.6503 0.774729 -0.035062 0.0359627 -0.630295 8.04324 -14.5841 4.10944 0.0638229 -0.253354 0.277166 -1.78674 -1.44559 18.458 -0.0998339 0.0115242 4.91669 
15.6553 0.77521 -0.0354156 0.035557 -0.629707 8.06631 -14.5777 4.11669 0.0861214 0.107279 0.902357 -2.63504 -1.81798 18.2884 -0.0998614 0.0105257 4.91826 
15.6603 0.77569 -0.0357676 0.0351499 -0.629118 8.08937 -14.5712 4.12416 0.101987 -0.340565 0.331825 -2.04338 -1.54898 18.7307 -0.0998865 0.0095269 4.91983 
15.6653 0.77617 -0.036118 0.0347413 -0.628529 8.11243 -14.5647 4.13185 -0.801608 -0.257785 0.282367 -1.79438 -1.10963 18.2461 -0.0999091 0.0085279 4.9214 
15.6703 0.776649 -0.036467 0.0343313 -0.62794 8.13547 -14.5582 4.13976 0.0394316 -0.657734 0.492828 -2.06276 -1.92423 18.3797 -0.0999291 0.00752868 4.92297 
15.6753 0.777127 -0.0368144 0.03392 -0.62735 8.15851 -14.5516 4.14787 0.245905 -0.0013152 0.194402 -2.46067 -1.75499 18.075 -0.0999467 0.00652928 4.92454 
15.6803 0.777605 -0.0371602 0.0335072 -0.62676 8.18154 -14.5449 4.1562 -0.186495 -0.322406 0.342159 -2.25442 -2.02562 17.8356 -0.0999618 0.00552971 4.92612 
15.6853 0.778082 -0.0375045 0.0330931 -0.626169 8.20456 -14.5383 4.16473 0.276202 -0.684207 0.171578 -1.86585 -1.61259 17.9467 -0.0999743 0.00453 4.92769 
15.6903 0.778558 -0.0378472 0.0326776 -0.625577 8.22758 -14.5315 4.17347 -0.0102778 -0.433407 -0.0109629 -2.03252 -2.17501 17.6618 -0.0999844 0.00353018 4.92926 
15.6953 0.779034 -0.0381883 0.0322608 -0.624985 8.25059 -14.5247 4.18241 0.0875906 -0.28295 0.388118 -1.62284 -1.72241 18.2708 -0.099992 0.00253028 4.93083 
15.7003 0.779509 -0.0385279 0.0318427 -0.624393 8.27358 -14.5179 4.19156 0.0484644 -0.616071 0.279316 -1.98427 -1.45381 17.6097 -0.0999971 0.00153031 4.9324 
15.7053 0.779984 -0.0388658 0.0314232 -0.6238 8.29657 -14.511 4.2009 0.105921 0.0439134 0.415108 -1.86465 -1.75024 17.5418 -0.0999996 0.000530298 4.93397 
15.7103 0.780458 -0.0392021 0.0310025 -0.623207 8.31956 -14.5041 4.21045 0.0298467 -0.217137 0.488508 -2.31136 -1.66501 17.5848 -0.0999997 -0.000469724 4.93554 
15.7153 0.780932 -0.0395368 0.0305805 -0.622613 8.34253 -14.4971 4.22018 -0.179066 -0.0189652 0.00377642 -2.02783 -1.54586 17.4174 -0.0999973 -0.00146973 4.93711 
15.7203 0.781405 -0.0398698 0.0301571 -0.622019 8.3655 -14.4901 4.23011 0.160594 -0.455171 0.452966 -1.31109 -1.81212 17.4867 -0.0999924 -0.00246971 4.93868 
15.7253 0.781877 -0.0402012 0.0297325 -0.621424 8.38845 -14.483 4.24023 -0.170505 -0.162694 0.485978 -1.91053 -1.3189 17.1894 -0.099985 -0.00346962 4.94025 
15.7303 0.782349 -0.0405309 0.0293067 -0.620829 8.4114 -14.4759 4.25054 0.0507474 -0.118511 0.377955 -2.00233 -1.63349 16.961 -0.099975 -0.00446944 4.94182 
15.7353 0.78282 -0.040859 0.0288796 -0.620233 8.43434 -14.4687 4.26103 -0.623765 0.185332 0.211657 -1.56124 -2.01477 17.1612 -0.0999626 -0.00546916 4.94339 
15.7403 0.78329 -0.0411854 0.0284513 -0.619637 8.45728 -14.4615 4.2717 -0.203773 -0.547927 0.357058 -1.99451 -1.48055 16.953 -0.0999477 -0.00646873 4.94497 
15.7453 0.78376 -0.0415101 0.0280218 -0.619041 8.4802 -14.4543 4.28256 0.38048 -0.176565 -0.00455433 -2.16055 -1.64881 17.0866 -0.0999303 -0.00746815 4.94654 
15.7503 0.78423 -0.0418331 0.0275911 -0.618444 8.50312 -14.4469 4.29359 0.0486458 -0.609776 0.526569 -1.80648 -1.80607 16.8897 -0.0999103 -0.00846738 4.94811 
15.7553 0.784699 -0.0421544 0.0271592 -0.617846 8.52602 -14.4396 4.30479 -0.062552 -0.616782 0.307033 -1.98163 -1.67679 16.2364 -0.0998879 -0.00946639 4.94968 
15.7603 0.785167 -0.042474 0.0267262 -0.617248 8.54892 -14.4322 4.31617 -0.0157852 -0.0338551 0.456104 -1.49804 -1.30357 16.4869 -0.099863 -0.0104652 4.95125 
15.7653 0.785634 -0.0427918 0.0262919 -0.616649 8.57181 -14.4247 4.32772 -0.0987518 -0.600627 0.0816977 -1.7033 -1.683 16.305 -0.0998356 -0.0114637 4.95282 
15.7703 0.786101 -0.043108 0.0258566 -0.61605 8.59469 -14.4172 4.33943 -0.125042 0.0561842 0.159046 -1.50194 -1.62313 16.3442 -0.0998057 -0.0124619 4.95439 
15.7753 0.786568 -0.0434223 0.02542 -0.615451 8.61756 -14.4097 4.3513 -0.342569 -0.23641 0.197588 -1.67254 -1.62539 16.0495 -0.0997733 -0.0134598 4.95596 
15.7803 0.787034 -0.043735 0.0249824 -0.61485 8.64042 -14.4021 4.36334 -0.137976 -0.342801 0.371445 -1.55474 -1.25372 15.8614 -0.0997384 -0.0144574 4.95753 
15.7853 0.787499 -0.0440458 0.0245437 -0.61425 8.66328 -14.3944 4.37553 0.147088 -0.119212 0.297481 -1.56592 -1.51576 16.1126 -0.099701 -0.0154546 4.9591 
15.7903 0.787964 -0.0443549 0.0241039 -0.613649 8.68612 -14.3867 4.38787 -0.0668679 -0.122322 -0.00912971 -1.12528 -1.92669 16.0395 -0.0996611 -0.0164515 4.96067 
15.7953 0.788428 -0.0446622 0.023663 -0.613047 8.70896 -14.379 4.40037 -0.0576023 -0.26544 0.494653 -1.26161 -1.4541 15.0982 -0.0996187 -0.0174479 4.96224 
15.8003 0.788891 -0.0449677 0.023221 -0.612445 8.73178 -14.3712 4.41301 -0.0942521 -0.155923 0.33146 -1.66757 -1.41235 15.511 -0.0995739 -0.0184439 4.96382 
15.8053 0.789354 -0.0452714 0.022778 -0.611843 8.7546 -14.3633 4.4258 0.154026 -0.219544 0.368492 -1.66779 -1.10372 15.5809 -0.0995265 -0.0194394 4.96539 
15.8103 0.789817 -0.0455733 0.0223339 -0.61124 8.77741 -14.3554 4.43873 -0.097717 -0.372649 0.163692 -1.61141 -1.17119 15.2112 -0.0994767 -0.0204345 4.96696 
15.8153 0.790278 -0.0458734 0.0218889 -0.610636 8.80021 -14.3475 4.4518 0.0683788 -0.369276 0.474033 -1.66509 -1.10054 15.1144 -0.0994243 -0.021429 4.96853 
15.8203 0.79074 -0.0461717 0.0214428 -0.610032 8.823 -14.3395 4.46501 0.227425 -0.47107 0.492377 -1.49406 -1.54984 14.8457 -0.0993695 -0.022423 4.9701 
15.8253 0.7912 -0.0464681 0.0209957 -0.609427 8.84578 -14.3315 4.47835 0.0357567 -0.223516 0.225337 -1.22412 -1.70856 15.1702 -0.0993122 -0.0234164 4.97167 
15.8303 0.791661 -0.0467627 0.0205476 -0.608822 8.86855 -14.3234 4.49181 -0.0853773 -0.0618074 0.679065 -1.79227 -0.788427 14.2813 -0.0992524 -0.0244093 4.97324 
15.8353 0.79212 -0.0470554 0.0200986 -0.608217 8.89131 -14.3153 4.5054 -0.154804 -0.587412 0.465327 -1.51059 -1.38814 14.2941 -0.0991902 -0.0254015 4.97481 
15.8403 0.792579 -0.0473463 0.0196486 -0.607611 8.91406 -14.3071 4.51911 0.223355 -0.179147 0.500662 -1.86925 -1.3607 14.5769 -0.0991254 -0.0263931 4.97638 
15.8453 0.793037 -0.0476352 0.0191977 -0.607004 8.9368 -14.2989 4.53295 0.0821592 -0.165166 0.177889 -1.61219 -1.20406 14.3774 -0.0990582 -0.0273841 4.97795 
15.8503 0.793495 -0.0479224 0.0187458 -0.606397 8.95953 -14.2906 4.54689 0.0971392 -0.758105 0.524586 -1.62352 -1.43343 14.4964 -0.0989885 -0.0283743 4.97952 
15.8553 0.793952 -0.0482076 0.0182931 -0.605789 8.98225 -14.2823 4.56095 -0.0750762 -0.0920231 0.468654 -1.61467 -1.73138 14.0597 -0.0989163 -0.0293639 4.98109 
15.8603 0.794409 -0.0484909 0.0178394 -0.605181 9.00496 -14.2739 4.57512 -0.171145 -0.306143 0.266517 -1.86912 -1.40503 14.5475 -0.0988417 -0.0303527 4.98267 
15.8653 0.794865 -0.0487723 0.0173848 -0.604573 9.02767 -14.2655 4.58939 -0.0298949 -0.0474464 0.260699 -1.50404 -1.31203 14.3079 -0.0987646 -0.0313407 4.98424 
15.8703 0.795321 -0.0490518 0.0169294 -0.603964 9.05036 -14.2571 4.60376 0.386548 -0.342806 0.480221 -1.85575 -1.0877 13.8626 -0.098685 -0.032328 4.98581 
15.8753 0.795776 -0.0493294 0.0164732 -0.603354 9.07304 -14.2486 4.61823 -0.147615 -0.250425 0.137603 -1.93506 -1.11985 13.1286 -0.0986029 -0.0333145 4.98738 
15.8803 0.79623 -0.0496051 0.016016 -0.602744 9.09571 -14.24 4.6328 -0.0533498 -0.267501 0.641503 -1.42051 -0.905881 12.8317 -0.0985184 -0.0343001 4.98895 
15.8853 0.796684 -0.0498788 0.0155581 -0.602133 9.11837 -14.2314 4.64745 0.0963111 0.0698432 0.235541 -1.65378 -1.58357 13.202 -0.0984314 -0.0352849 4.99052 
15.8903 0.797138 -0.0501506 0.0150993 -0.601522 9.14103 -14.2228 4.6622 0.0614828 -0.67567 0.335276 -1.45833 -1.48841 12.5143 -0.098342 -0.0362688 4.99209 
15.8953 0.79759 -0.0504204 0.0146398 -0.60091 9.16367 -14.2141 4.67702 -0.174501 0.099485 0.433874 -0.325695 -1.97784 12.8786 -0.0982501 -0.0372517 4.99366 
15.9003 0.798043 -0.0506882 0.0141795 -0.600298 9.1863 -14.2053 4.69193 0.375014 -0.36506 0.0364913 -1.45892 -1.08787 12.6583 -0.0981557 -0.0382338 4.99523 
15.9053 0.798494 -0.0509541 0.0137183 -0.599685 9.20892 -14.1965 4.70691 0.0112553 -0.202869 0.0897719 -1.47851 -1.23287 12.4835 -0.0980589 -0.0392149 4.9968 
15.9103 0.798945 -0.0512181 0.0132565 -0.599072 9.23153 -14.1877 4.72197 0.0836915 -0.195187 0.0944574 -1.14905 -0.951999 12.4253 -0.0979596 -0.040195 4.99837 
15.9153 0.799396 -0.05148 0.0127939 -0.598458 9.25413 -14.1788 4.73709 0.028897 -0.0926874 0.0469348 -1.32036 -1.17671 12.0587 -0.0978579 -0.0411741 4.99994 
15.9203 0.799846 -0.0517399 0.0123305 -0.597844 9.27672 -14.1699 4.75228 0.188674 -0.49936 0.242175 -0.938531 -1.37468 12.1752 -0.0977538 -0.0421522 5.00152 
15.9253 0.800296 -0.0519979 0.0118665 -0.597229 9.2993 -14.1609 4.76752 -0.0860968 -0.452528 0.155155 -1.3539 -0.899491 11.6357 -0.0976472 -0.0431292 5.00309 
15.9303 0.800744 -0.0522538 0.0114018 -0.596614 9.32187 -14.1519 4.78283 -0.0451417 -0.0213555 0.463943 -1.24765 -1.39024 11.9743 -0.0975381 -0.0441052 5.00466 
15.9353 0.801193 -0.0525078 0.0109363 -0.595998 9.34443 -14.1428 4.79819 -0.247777 -0.234595 0.00656496 -1.20843 -1.52176 11.9997 -0.0974266 -0.04508 5.00623 
15.9403 0.801641 -0.0527597 0.0104702 -0.595381 9.36697 -14.1337 4.8136 0.193862 -0.707073 0.29144 -1.44069 -0.798563 12.0329 -0.0973127 -0.0460538 5.0078 
15.9453 0.802088 -0.0530095 0.0100035 -0.594764 9.38951 -14.1245 4.82905 -0.0321277 -0.432277 0.124768 -1.07034 -1.05465 11.2311 -0.0971964 -0.0470263 5.00937 
15.9503 0.802535 -0.0532574 0.00953612 -0.594147 9.41204 -14.1153 4.84455 0.194606 -0.368105 0.252526 -1.4698 -0.482682 11.2142 -0.0970776 -0.0479977 5.01094 
15.9553 0.802981 -0.0535032 0.00906811 -0.593529 9.43455 -14.106 4.86009 0.0507082 -0.279144 0.218886 -1.47611 -0.627204 11.2906 -0.0969564 -0.0489679 5.01251 
15.9603 0.803427 -0.053747 0.0085995 -0.59291 9.45705 -14.0967 4.87566 0.426078 -0.427496 0.614516 -1.07726 -0.981207 11.3556 -0.0968327 -0.0499369 5.01408 
