t,x,y,theta,x_i,y_i,theta_i
148.623532,0,0,0,0,0,0.000129130776
148.626834,0,0,0,0,0,0.000132818076
148.630724,0,0,0,0,0,0.000137164204
148.635629,0,0,0,0,0,0.000142652289
148.63892,0,0,0,0,0,0.0001399476
148.649326,0,0,0,0,0,0.000131401429
148.649553,0,0,0,0,0,0.000131460231
148.660048,0,0,0,0,0,0.000134153831
148.660248,0,0,0,0,0,0.000134205348
148.660342,0,0,0,0,0,0.000134376634
148.663028,0,0,0,0,0,0.000139286549
148.667984,0,0,0,0,0,0.000129121737
148.670848,0,0,0,0,0,0.000123247603
148.675442,0,0,0,0,0,0.000113823151
148.678744,0,0,0,0,0,0.00011358192
148.682838,0,0,0,0,0,0.000113281573
148.687806,0,0,0,0,0,0.000117127962
148.691698,0,0,0,0,0,0.000120139228
148.695219,0,0,0,0,0,0.000122862194
148.698759,0,0,0,0,0,0.000119745001
148.702735,0,0,0,0,0,0.000116244371
148.708074,0,0,0,0,0,0.000122669669
148.710754,0,0,0,0,0,0.000125896617
148.715109,0,0,0,0,0,0.000131144792
148.718755,0,0,0,0,0,0.000130552238
148.722912,0,0,0,0,0,0.00012987829
148.727565,0,0,0,0,0,0.000129309785
148.730737,0,0,0,0,0,0.000128921623
148.735052,0,0,0,0,0,0.000128391539
148.738828,0,0,0,0,0,0.000121130361
148.742757,0,0,0,0,0,0.000113580481
148.747473,0,0,0,0,0,0.000108221688
148.750734,0,0,0,0,0,0.000104517681
148.755834,0,0,0,0,0,9.87289498e-05
148.759905,0,0,0,0,0,9.84353169e-05
148.762731,0,0,0,0,0,9.82320215e-05
148.767341,0,0,0,0,0,9.56193017e-05
148.770777,0,0,0,0,0,9.36734673e-05
148.775145,0,0,0,0,0,9.12031683e-05
148.779794,0,0,0,0,0,8.90879442e-05
148.782743,0,0,0,0,0,8.77486068e-05
148.787127,0,0,0,0,0,9.13046392e-05
148.7907,0,0,0,0,0,9.42020961e-05
148.794685,0,0,0,0,0,9.74317088e-05
148.799558,0,0,0,0,0,9.71985734e-05
148.802675,0,0,0,0,0,9.70471288e-05
148.807645,0,0,0,0,0,9.80602673e-05
148.810823,0,0,0,0,0,9.87126043e-05
148.814692,0,0,0,0,0,9.95139539e-05
148.819438,0,0,0,0,0,0.000102261201
148.82271,0,0,0,0,0,0.000104159499
148.827085,0,0,0,0,0,9.65833188e-05
148.831876,0,0,0,0,0,8.82965202e-05
148.834717,0,0,0,0,0,8.33834873e-05
148.839601,0,0,0,0,0,9.74269785e-05
148.843259,0,0,0,0,0,0.000107947962
148.846806,0,0,0,0,0,0.000105798016
148.851943,0,0,0,0,0,0.000102688297
148.856388,0,0,0,0,0,9.99968303e-05
148.864309,0,0,0,0,0,7.99402844e-05
148.864513,0,0,0,0,0,7.94246432e-05
148.866749,0,0,0,0,0,8.16394137e-05
148.871655,0,0,0,0,0,8.64957395e-05
148.87504,0,0,0,0,0,8.98447633e-05
148.8791,0,0,0,0,0,8.84626989e-05
148.882699,0,0,0,0,0,8.72416416e-05
148.886721,0,0,0,0,0,7.46945199e-05
148.891549,0,0,0,0,0,5.96300725e-05
148.894822,0,0,0,0,0,4.94161025e-05
148.898968,0,0,0,0,0,4.80640099e-05
148.902702,0,0,0,0,0,4.68444867e-05
148.906715,0,0,0,0,0,4.07536728e-05
148.911393,0,0,0,0,0,3.36501884e-05
148.914689,0,0,0,0,0,2.86483065e-05
148.918881,0,0,0,0,0,3.19620603e-05
148.92439,0,0,0,0,0,3.63263374e-05
148.9267,0,0,0,0,0,3.31580748e-05
148.931302,0,0,0,0,0,2.68452885e-05
148.934688,0,0,0,0,0,2.2197472e-05
148.938804,0,0,0,0,0,2.67306649e-05
148.943789,0,0,0,0,0,3.22139634e-05
148.946781,0,0,0,0,0,3.11626757e-05
148.951119,0,0,0,0,0,2.9639789e-05
148.954739,0,0,0,0,0,2.83721e-05
148.958686,0,0,0,0,0,2.56521996e-05
148.963733,0,0,0,0,0,2.21804072e-05
148.966677,0,0,0,0,0,2.01560142e-05
148.971009,0,0,0,0,0,2.70716945e-05
148.975507,0,0,0,0,0,3.42636775e-05
148.978722,0,0,0,0,0,3.76057633e-05
148.983415,0,0,0,0,0,4.24857944e-05
148.986688,0,0,0,0,0,4.58928621e-05
148.991718,0,0,0,0,0,3.33152361e-05
148.996073,0,0,0,0,0,2.24287044e-05
148.998713,0,0,0,0,0,2.02633864e-05
149.003323,0,0,0,0,0,1.6481039e-05
149.008355,0,0,0,0,0,1.23488004e-05
149.010782,0,0,0,0,0,1.57321728e-05
149.015808,0,0,0,0,0,2.27377329e-05
149.01872,0,0,0,0,0,2.30241608e-05
149.023571,0,0,0,0,0,2.35043511e-05
149.026714,0,0,0,0,0,2.38165515e-05
149.030694,0,0,0,0,0,2.31600635e-05
149.035618,0,0,0,0,0,2.2344804e-05
149.038785,0,0,0,0,0,2.40811454e-05
149.043657,0,0,0,0,0,2.6748377e-05
149.046666,0,0,0,0,0,2.8394772e-05
149.05069,0,0,0,0,0,2.83883309e-05
149.055692,0,0,0,0,0,2.83809538e-05
149.058727,0,0,0,0,0,2.29225381e-05
149.063088,0,0,0,0,0,1.50845316e-05
149.067893,0,0,0,0,0,6.46239346e-06
149.070764,0,0,0,0,0,4.77750218e-06
149.09006,0,0,0,0,0,-6.49909293e-06
149.090263,0,0,0,0,0,-6.40209854e-06
149.090353,0,0,0,0,0,-6.35923976e-06
149.090439,0,0,0,0,0,-6.36478886e-06
149.091712,0,0,0,0,0,-6.44683824e-06
149.095239,0,0,0,0,0,-6.67440246e-06
149.099033,0,0,0,0,0,-1.12082949e-05
149.102757,0,0,0,0,0,-1.56558329e-05
149.107914,0,0,0,0,0,-2.08536676e-05
149.110981,0,0,0,0,0,-2.39470408e-05
149.115103,0,0,0,0,0,-2.81071057e-05
149.118702,0,0,0,0,0,-2.47950439e-05
149.127363,0,0,0,0,0,-1.68405281e-05
149.129379,0,0,0,0,0,-1.82395242e-05
149.131325,0,0,0,0,0,-1.95889733e-05
149.135016,0,0,0,0,0,-2.21458109e-05
149.138854,0,0,0,0,0,-1.77166011e-05
149.142756,0,0,0,0,0,-1.32146514e-05
149.147447,0,0,0,0,0,-1.38939189e-05
149.150682,0,0,0,0,0,-1.43627191e-05
149.155924,0,0,0,0,0,-1.51260618e-05
149.159854,0,0,0,0,0,-1.48124384e-05
149.162713,0,0,0,0,0,-1.45845312e-05
149.167352,0,0,0,0,0,-1.32584458e-05
149.170725,0,0,0,0,0,-1.22927601e-05
149.174825,0,0,0,0,0,-1.11177807e-05
149.179699,0,0,0,0,0,-1.64998408e-05
149.182667,0,0,0,0,0,-1.97787302e-05
149.187141,0,0,0,0,0,-1.09399804e-05
149.191069,0,0,0,0,0,-3.1833761e-06
149.194661,0,0,0,0,0,3.90836165e-06
149.199563,0,0,0,0,0,3.50353092e-07
149.202728,0,0,0,0,0,-1.94524676e-06
149.208822,0,0,0,0,0,3.26064888e-06
149.210676,0,0,0,0,0,4.84459787e-06
149.214671,0,0,0,0,0,8.25474159e-06
149.21949,0,0,0,0,0,6.67771101e-06
149.223062,0,0,0,0,0,5.51047565e-06
149.226979,0,0,0,0,0,5.14571227e-06
149.231914,0,0,0,0,0,4.68500779e-06
149.234714,0,0,0,0,0,4.42470862e-06
149.239513,0,0,0,0,0,9.75803647e-06
149.242812,0,0,0,0,0,1.34291323e-05
149.246781,0,0,0,0,0,1.70826145e-05
149.25178,0,0,0,0,0,2.16932853e-05
149.255971,0,0,0,0,0,2.55601436e-05
149.259257,0,0,0,0,0,2.75011925e-05
149.262811,0,0,0,0,0,2.9598357e-05
149.26679,0,0,0,0,0,2.88098728e-05
149.271716,0,0,0,0,0,2.7834183e-05
149.274757,0,0,0,0,0,2.72335838e-05
149.279263,0,0,0,0,0,3.15463399e-05
149.282702,0,0,0,0,0,3.48382847e-05
149.286724,0,0,0,0,0,3.86862391e-05
149.291749,0,0,0,0,0,4.78910772e-05
149.294708,0,0,0,0,0,5.33095079e-05
149.299108,0,0,0,0,0,4.83278792e-05
149.302721,0,0,0,0,0,4.4237736e-05
149.306747,0,0,0,0,0,3.96821923e-05
149.320047,0,0,0,0,0,9.61458864e-06
149.320239,0,0,0,0,0,9.18167089e-06
149.320332,0,0,0,0,0,9.11842103e-06
149.323919,0,0,0,0,0,6.68666005e-06
149.326722,0,0,0,0,0,4.78503882e-06
149.33129,0,0,0,0,0,1.2834045e-05
149.334651,0,0,0,0,0,1.87539159e-05
149.339142,0,0,0,0,0,1.59134878e-05
149.343742,0,0,0,0,0,1.30136424e-05
149.346811,0,0,0,0,0,1.10843492e-05
149.351135,0,0,0,0,0,1.74542826e-05
149.355968,0,0,0,0,0,2.45756075e-05
149.358789,0,0,0,0,0,2.63825872e-05
149.363597,0,0,0,0,0,2.94655182e-05
149.36679,0,0,0,0,0,3.15154588e-05
149.371064,0,0,0,0,0,4.21870288e-05
149.374766,0,0,0,0,0,5.1432126e-05
149.378791,0,0,0,0,0,5.17654822e-05
149.383429,0,0,0,0,0,5.21587089e-05
149.386643,0,0,0,0,0,5.24358124e-05
149.391053,0,0,0,0,0,4.92141155e-05
149.395882,0,0,0,0,0,4.56836133e-05
149.398715,0,0,0,0,0,4.79870268e-05
149.403468,0,0,0,0,0,5.18489693e-05
149.406777,0,0,0,0,0,5.45358449e-05
149.410808,0,0,0,0,0,5.97646133e-05
149.415793,0,0,0,0,0,6.6233982e-05
149.420456,0,0,0,0,0,6.03408377e-05
149.423759,0,0,0,0,0,5.61666421e-05
149.426749,0,0,0,0,0,5.23875444e-05
149.430767,0,0,0,0,0,6.13772731e-05
149.435743,0,0,0,0,0,7.25052197e-05
149.438782,0,0,0,0,0,7.61592494e-05
149.445898,0,0,0,0,0,8.47088812e-05
149.446731,0,0,0,0,0,8.57097283e-05
149.450667,0,0,0,0,0,8.6121296e-05
149.455725,0,0,0,0,0,8.66568549e-05
149.458682,0,0,0,0,0,8.69402775e-05
149.462938,0,0,0,0,0,8.73525704e-05
149.466687,0,0,0,0,0,8.77143844e-05
149.470706,0,0,0,0,0,9.0660023e-05
149.475686,0,0,0,0,0,9.43070101e-05
149.47871,0,0,0,0,0,8.97992285e-05
149.482828,0,0,0,0,0,8.36627253e-05
149.487777,0,0,0,0,0,9.18098799e-05
149.49166,0,0,0,0,0,9.82041935e-05
149.49534,0,0,0,0,0,0.000104266499
149.49869,0,0,0,0,0,0.000108692152
149.502691,0,0,0,0,0,0.000113976715
149.508784,0,0,0,0,0,0.000118879356
149.510696,0,0,0,0,0,0.000120416484
149.515124,0,0,0,0,0,0.000123970702
149.518669,0,0,0,0,0,0.00011861364
149.523374,0,0,0,0,0,0.000111504729
149.527621,0,0,0,0,0,0.000119633166
149.53071,0,0,0,0,0,0.000125544097
149.535019,0,0,0,0,0,0.000133793223
149.538814,0,0,0,0,0,0.000135031051
149.542796,0,0,0,0,0,0.000136331697
149.547442,0,0,0,0,0,0.000147224007
149.550772,0,0,0,0,0,0.000155032876
149.554847,0,0,0,0,0,0.000164590864
149.55979,0,0,0,0,0,0.000159838735
149.562641,0,0,0,0,0,0.000157100054
149.567273,0,0,0,0,0,0.000158203772
149.570755,0,0,0,0,0,0.000159034766
149.575811,0,0,0,0,0,0.000160245249
149.579701,0,0,0,0,0,0.000164162219
149.58276,0,0,0,0,0,0.000167242146
149.587153,0,0,0,0,0,0.0001716625
149.5909,0,0,0,0,0,0.000173463197
149.594837,0,0,0,0,0,0.000175357391
149.599639,0,0,0,0,0,0.000175085453
149.602649,0,0,0,0,0,0.000174915667
149.607063,0,0,0,0,0,0.000174667875
149.610641,0,0,0,0,0,0.000186299809
149.614631,0,0,0,0,0,0.000199266962
149.619436,0,0,0,0,0,0.000195683301
149.622671,0,0,0,0,0,0.000193270847
149.626871,0,0,0,0,0,0.000190145023
149.630655,0,0,0,0,0,0.00018497502
149.634647,0,0,0,0,0,0.000179526051
149.643789,0,0,0,0,0,0.000186737151
149.643965,0,0,0,0,0,0.000186876015
149.650071,0,0,0,0,0,0.000191704848
149.651767,0,0,0,0,0,0.000190621413
149.655435,0,0,0,0,0,0.000188278875
149.659294,0,0,0,0,0,0.000191230189
149.66268,0,0,0,0,0,0.000193824448
149.666723,0,0,0,0,0,0.000196927878
149.671713,0,0,0,0,0,0.00019595451
149.676142,0,0,0,0,0,0.000195096988
149.679105,0,0,0,0,0,0.00019587292
149.682649,0,0,0,0,0,0.000196804722
149.686661,0,0,0,0,0,0.000197861397
149.691777,0,0,0,0,0,0.000197743438
149.694798,0,0,0,0,0,0.000197673941
149.698991,0,0,0,0,0,0.000192304137
149.702667,0,0,0,0,0,0.000187597863
149.709325,0,0,0,0,0,0.000179074347
149.714066,0,0,0,0,0,0.000180321551
149.720289,0,0,0,0,0,0.000181943064
149.720392,0,0,0,0,0,0.000182016982
149.724104,0,0,0,0,0,0.000184676996
149.726684,0,0,0,0,0,0.000186523446
149.731315,0,0,0,0,0,0.00019184694
149.734691,0,0,0,0,0,0.000195729186
149.739149,0,0,0,0,0,0.000198148919
149.743732,0,0,0,0,0,0.000200636148
149.746637,0,0,0,0,0,0.000202212682
149.751265,0,0,0,0,0,0.000201349128
149.763149,0,0,0,0,0,0.000199112446
149.763267,0,0,0,0,0,0.000199204315
149.763778,0,0,0,0,0,0.000199599257
149.766662,0,0,0,0,0,0.000201829378
149.77103,0,0,0,0,0,0.000194600979
149.775951,0,0,0,0,0,0.000186456796
149.778652,0,0,0,0,0,0.000186685539
149.783448,0,0,0,0,0,0.000187086277
149.786661,0,0,0,0,0,0.000187351795
149.790914,0,0,0,0,0,0.000192671319
149.794657,0,0,0,0,0,0.000197347781
149.798686,0,0,0,0,0,0.000195332047
149.803356,0,0,0,0,0,0.000192996078
149.809,0,0,0,0,0,0.000190177332
149.810854,0,0,0,0,0,0.000190994586
149.815793,0,0,0,0,0,0.000193175434
149.818686,0,0,0,0,0,0.000194189571
149.823494,0,0,0,0,0,0.000195872644
149.826689,0,0,0,0,0,0.000196990956
149.830836,0,0,0,0,0,0.000199573268
149.835696,0,0,0,0,0,0.00020260019
149.838834,0,0,0,0,0,0.000202853336
149.843232,0,0,0,0,0,0.00020321322
149.846809,0,0,0,0,0,0.000203509188
149.850636,0,0,0,0,0,0.000199805616
149.85629,0,0,0,0,0,0.000194336246
149.858867,0,0,0,0,0,0.000200300233
149.863076,0,0,0,0,0,0.000210042545
149.866661,0,0,0,0,0,0.000218338379
149.87067,0,0,0,0,0,0.00022400406
149.875911,0,0,0,0,0,0.00023141343
149.878678,0,0,0,0,0,0.000231065765
149.882845,0,0,0,0,0,0.000230543943
149.88782,0,0,0,0,0,0.000231146436
149.890735,0,0,0,0,0,0.000231493453
149.895335,0,0,0,0,0,0.000232027698
149.898707,0,0,0,0,0,0.000235053088
149.902714,0,0,0,0,0,0.000238644719
149.908704,0,0,0,0,0,0.000244015925
149.910714,0,0,0,0,0,0.000241994351
149.915211,0,0,0,0,0,0.000237480379
149.918681,0,0,0,0,0,0.000234002467
149.923411,0,0,0,0,0,0.000235592996
149.927618,0,0,0,0,0,0.000237005019
149.930712,0,0,0,0,0,0.000235905716
149.935074,0,0,0,0,0,0.000234352616
149.938778,0,0,0,0,0,0.00023303022
149.943104,0,0,0,0,0,0.000235145807
149.947445,0,0,0,0,0,0.000237273423
149.950634,0,0,0,0,0,0.000235434226
149.960527,0,0,0,0,0,0.000229755692
149.961172,0,0,0,0,0,0.000229661537
149.962746,0,0,0,0,0,0.000229432683
149.967359,0,0,0,0,0,0.000228771852
149.970621,0,0,0,0,0,0.000233887238
149.976039,0,0,0,0,0,0.000242385205
149.979753,0,0,0,0,0,0.00024012599
149.98264,0,0,0,0,0,0.000238370801
149.987203,0,0,0,0,0,0.000235600898
149.990855,0,0,0,0,0,0.000237274829
149.994679,0,0,0,0,0,0.000239026885
149.999663,0,0,0,0,0,0.000247430688
150.002688,0,0,0,0,0,0.000252534113
150.008169,0,0,0,0,0,0.000261781088
150.010799,0,0,0,0,0,0.000261389062
150.014683,0,0,0,0,0,0.000260808071
150.019505,0,0,0,0,0,0.000264076517
150.023007,0,0,0,0,0,0.000266453319
150.026988,0,0,0,0,0,0.000269159199
150.031858,0,0,0,0,0,0.000277850681
150.034675,0,0,0,0,0,0.000282878856
150.040115,0,0,0,0,0,0.000279072156
150.043792,0,0,0,0,0,0.000276497105
150.046794,0,0,0,0,0,0.000274392848
150.051828,0,0,0,0,0,0.000266058506
150.054732,0,0,0,0,0,0.000261254244
150.059278,0,0,0,0,0,0.000257947166
150.062827,0,0,0,0,0,0.000255368965
150.066836,0,0,0,0,0,0.000252457302
150.071679,0,0,0,0,0,0.000255638308
150.075416,0,0,0,0,0,0.000258091594
150.079247,0,0,0,0,0,0.000257282765
150.082666,0,0,0,0,0,0.000256559856
150.086667,0,0,0,0,0,0.000255713838
150.091554,0,0,0,0,0,0.000252900652
150.094614,0,0,0,0,0,0.000251142565
150.099019,0,0,0,0,0,0.000244860372
150.102697,0,0,0,0,0,0.000239616546
150.108188,0,0,0,0,0,0.000231778795
150.111425,0,0,0,0,0,0.00023880739
150.114669,0,0,0,0,0,0.000245848131
150.118893,0,0,0,0,0,0.000242653977
150.124469,0,0,0,0,0,0.000238446725
150.126671,0,0,0,0,0,0.000236786742
150.131309,0,0,0,0,0,0.000236696276
150.134651,0,0,0,0,0,0.000236635116
150.13884,0,0,0,0,0,0.000247717101
150.143821,0,0,0,0,0,0.000260910792
150.146666,0,0,0,0,0,0.000268452463
150.151214,0,0,0,0,0,0.000268976568
150.154628,0,0,0,0,0,0.000269370554
150.158688,0,0,0,0,0,0.000274327625
150.16361,0,0,0,0,0,0.000280339233
150.166652,0,0,0,0,0,0.000284053915
150.171089,0,0,0,0,0,0.00030043026
150.17544,0,0,0,0,0,0.00031648187
150.178816,0,0,0,0,0,0.000329557472
150.183465,0,0,0,0,0,0.000347559423
150.186636,0,0,0,0,0,0.000359835538
150.191734,0,0,0,0,0,0.000355493594
150.194711,0,0,0,0,0,0.000352959229
150.198762,0,0,0,0,0,0.000352969854
150.203412,0,0,0,0,0,0.000352984217
150.208528,0,0,0,0,0,0.000353004987
150.211062,0,0,0,0,0,0.000353534523
150.215789,0,0,0,0,0,0.000354527331
150.218646,0,0,0,0,0,0.00036039945
150.223999,0,0,0,0,0,0.000371406204
150.226662,0,0,0,0,0,0.000376886442
150.230702,0,0,0,0,0,0.00037470912
150.235841,0,0,0,0,0,0.000371956244
150.238907,0,0,0,0,0,0.000370318922
150.243475,0,0,0,0,0,0.000377930793
150.246668,0,0,0,0,0,0.00038324694
150.250724,0,0,0,0,0,0.000389324806
150.256043,0,0,0,0,0,0.000397283769
150.258647,0,0,0,0,0,0.000401178886
150.263002,0,0,0,0,0,0.000403862974
150.266663,0,0,0,0,0,0.000406120175
150.270703,0,0,0,0,0,0.0003964624
150.280633,0,0,0,0,0,0.000372744631
150.280858,0,0,0,0,0,0.000372206471
150.282876,0,0,0,0,0,0.000373907879
150.28786,0,0,0,0,0,0.000378115656
150.29126,0,0,0,0,0,0.000380282685
150.295254,0,0,0,0,0,0.000382824722
150.298604,0,0,0,0,0,0.000384956932
150.302709,0,0,0,0,0,0.000390325589
150.308639,0,0,0,0,0,0.000398087559
150.310672,0,0,0,0,0,0.000399636749
150.315143,0,0,0,0,0,0.000403049135
150.318652,0,0,0,0,0,0.000405725773
150.323967,0,0,0,0,0,0.000419982632
150.327729,0,0,0,0,0,0.000430072552
150.330655,0,0,0,0,0,0.000428986506
150.335037,0,0,0,0,0,0.000427360779
150.338779,0,0,0,0,0,0.000425972693
150.360059,0,0,0,0,0,0.000378326219
150.360271,0,0,0,0,0,0.000377851607
150.360364,0,0,0,0,0,0.000377872219
150.360452,0,0,0,0,0,0.000377891724
150.360538,0,0,0,0,0,0.000377910758
150.362703,0,0,0,0,0,0.00037842513
150.367398,0,0,0,0,0,0.000379546702
150.370667,0,0,0,0,0,0.000382489143
150.37481,0,0,0,0,0,0.000386227671
150.379801,0,0,0,0,0,0.000389323873
150.382691,0,0,0,0,0,0.000391115245
150.387316,0,0,0,0,0,0.000393980276
150.391065,0,0,0,0,0,0.000398286706
150.394779,0,0,0,0,0,0.000402552723
150.399663,0,0,0,0,0,0.000404925325
150.402616,0,0,0,0,0,0.00040635958
150.409149,0,0,0,0,0,0.000409536044
150.410664,0,0,0,0,0,0.000405739988
150.414601,0,0,0,0,0,0.000395878541
150.419525,0,0,0,0,0,0.000393647358
150.42266,0,0,0,0,0,0.000392225722
150.426984,0,0,0,0,0,0.000390262673
150.430658,0,0,0,0,0,0.000397120619
150.434667,0,0,0,0,0,0.000404602841
150.4395,0,0,0,0,0,0.000400042369
150.44265,0,0,0,0,0,0.000397072761
150.44697,0,0,0,0,0,0.000393005772
150.451821,0,0,0,0,0,0.000388930133
150.455818,0,0,0,0,0,0.000385574484
150.4594,0,0,0,0,0,0.000387257726
150.462646,0,0,0,0,0,0.000388782078
150.466821,0,0,0,0,0,0.000390741574
150.47199,0,0,0,0,0,0.000397082396
150.47543,0,0,0,0,0,0.000401302547
150.479197,0,0,0,0,0,0.000393102499
150.482595,0,0,0,0,0,0.000385710343
150.498667,0,0,0,0,0,0.000350750942
150.498829,0,0,0,0,0,0.000350902706
150.498921,0,0,0,0,0,0.000350989437
150.499538,0,0,0,0,0,0.000350914152
150.502663,0,0,0,0,0,0.000350531673
150.506732,0,0,0,0,0,0.000350032207
150.511566,0,0,0,0,0,0.000355537235
150.514778,0,0,0,0,0,0.000359196368
150.518918,0,0,0,0,0,0.000367896256
150.523608,0,0,0,0,0,0.000377754959
150.526644,0,0,0,0,0,0.000384136648
150.531313,0,0,0,0,0,0.00039593541
150.534635,0,0,0,0,0,0.000404329779
150.539129,0,0,0,0,0,0.000402332848
150.544063,0,0,0,0,0,0.000400137763
150.546637,0,0,0,0,0,0.000398993046
150.551284,0,0,0,0,0,0.000392989189
150.554612,0,0,0,0,0,0.000388688585
150.558742,0,0,0,0,0,0.000383350835
150.56369,0,0,0,0,0,0.000379511996
150.566648,0,0,0,0,0,0.000377213154
150.571128,0,0,0,0,0,0.000386311442
150.574817,0,0,0,0,0,0.000393804256
150.579645,0,0,0,0,0,0.000403605016
150.583518,0,0,0,0,0,0.000407589146
150.586633,0,0,0,0,0,0.000410795047
150.590978,0,0,0,0,0,0.000413922217
150.594615,0,0,0,0,0,0.000416540338
150.599207,0,0,0,0,0,0.000419843294
150.603353,0,0,0,0,0,0.000428339453
150.606668,0,0,0,0,0,0.000435132731
150.610918,0,0,0,0,0,0.000439609086
150.615766,0,0,0,0,0,0.00044471697
150.618598,0,0,0,0,0,0.000447701124
150.623492,0,0,0,0,0,0.000450127599
150.626727,0,0,0,0,0,0.000451735156
150.630741,0,0,0,0,0,0.000448372172
150.635664,0,0,0,0,0,0.000444246902
150.640186,0,0,0,0,0,0.000440452048
150.643344,0,0,0,0,0,0.00044491429
150.646615,0,0,0,0,0,0.000449532838
150.65062,0,0,0,0,0,0.000460090369
150.655926,0,0,0,0,0,0.000474078179
150.658673,0,0,0,0,0,0.000481322097
150.663049,0,0,0,0,0,0.000480926053
150.666594,0,0,0,0,0,0.000480608051
150.67064,0,0,0,0,0,0.000489095579
150.675442,0,0,0,0,0,0.000499172493
150.678657,0,0,0,0,0,0.000505923195
150.682936,0,0,0,0,0,0.000516006279
150.687804,0,0,0,0,0,0.000527479716
150.692722,0,0,0,0,0,0.000532629698
150.695281,0,0,0,0,0,0.000535312508
150.69864,0,0,0,0,0,0.000538840445
150.702739,0,0,0,0,0,0.000536170487
150.708977,0,0,0,0,0,0.000532120575
150.711023,0,0,0,0,0,0.000534202326
150.715147,0,0,0,0,0,0.000538395885
150.718607,0,0,0,0,0,0.000541912579
150.72304,0,0,0,0,0,0.000543572349
150.727621,0,0,0,0,0,0.000545291364
150.730623,0,0,0,0,0,0.000542476615
150.735038,0,0,0,0,0,0.000538339685
150.738759,0,0,0,0,0,0.000534852191
150.742679,0,0,0,0,0,0.00053998317
150.747475,0,0,0,0,0,0.000546259878
150.75076,0,0,0,0,0,0.000545765662
150.755361,0,0,0,0,0,0.000545069697
150.758604,0,0,0,0,0,0.000544580053
150.762599,0,0,0,0,0,0.000537567678
150.767331,0,0,0,0,0,0.000529267846
150.770739,0,0,0,0,0,0.000525837701
150.777987,0,0,0,0,0,0.000518532533
150.779782,0,0,0,0,0,0.000518870586
150.782738,0,0,0,0,0,0.000519425397
150.787263,0,0,0,0,0,0.000520269708
150.791229,0,0,0,0,0,0.000524329922
150.79468,0,0,0,0,0,0.000527863776
150.799655,0,0,0,0,0,0.000527998814
150.802616,0,0,0,0,0,0.000528081242
150.807164,0,0,0,0,0,0.000528207377
150.811823,0,0,0,0,0,0.000534062171
150.814546,0,0,0,0,0,0.00053748
150.819481,0,0,0,0,0,0.000542742859
150.824009,0,0,0,0,0,0.000547567002
150.826942,0,0,0,0,0,0.000550689543
150.830614,0,0,0,0,0,0.000551145159
150.834614,0,0,0,0,0,0.000551640471
150.839599,0,0,0,0,0,0.000550725728
150.842623,0,0,0,0,0,0.000550171235
150.846871,0,0,0,0,0,0.000549389444
150.851766,0,0,0,0,0,0.000556249612
150.855895,0,0,0,0,0,0.00056203654
150.859319,0,0,0,0,0,0.000564510774
150.86258,0,0,0,0,0,0.000566866
150.866702,0,0,0,0,0,0.000569842708
150.8717,0,0,0,0,0,0.000571193721
150.874653,0,0,0,0,0,0.000571995331
150.879146,0,0,0,0,0,0.000573222574
150.882578,0,0,0,0,0,0.000575079818
150.886727,0,0,0,0,0,0.000577331408
150.891544,0,0,0,0,0,0.000583305476
150.8946,0,0,0,0,0,0.000587096042
150.89899,0,0,0,0,0,0.000592537935
150.902598,0,0,0,0,0,0.000592332143
150.909632,0,0,0,0,0,0.000591948992
150.911429,0,0,0,0,0,0.000588250155
150.914594,0,0,0,0,0,0.000581737283
150.919067,0,0,0,0,0,0.000572545223
150.923191,0,0,0,0,0,0.00057382381
150.926694,0,0,0,0,0,0.000574910764
150.931354,0,0,0,0,0,0.000578915652
150.934619,0,0,0,0,0,0.000581721603
150.939066,0,0,0,0,0,0.000585542201
150.943876,0,0,0,0,0,0.000584277409
150.946612,0,0,0,0,0,0.000583557037
150.951274,0,0,0,0,0,0.000586717998
150.954625,0,0,0,0,0,0.000588986325
150.958728,0,0,0,0,0,0.000591763209
150.963634,0,0,0,0,0,0.00059770443
150.966611,0,0,0,0,0,0.000601307432
150.971077,0,0,0,0,0,0.000602624373
150.975254,0,0,0,0,0,0.000603862398
150.978598,0,0,0,0,0,0.000604858023
150.983498,0,0,0,0,0,0.000607045003
150.986618,0,0,0,0,0,0.000608439072
150.991237,0,0,0,0,0,0.000609092456
150.994624,0,0,0,0,0,0.000609569113
150.998739,0,0,0,0,0,0.000610146979
151.00341,0,0,0,0,0,0.000611328785
151.007997,0,0,0,0,0,0.000612490426
151.010839,0,0,0,0,0,0.000610591915
151.015758,0,0,0,0,0,0.000607316127
151.018628,0,0,0,0,0,0.000605406093
151.023637,0,0,0,0,0,0.00060859974
151.02657,0,0,0,0,0,0.000610468007
151.030722,0,0,0,0,0,0.000618861167
151.035665,0,0,0,0,0,0.000628848444
151.038778,0,0,0,0,0,0.000635136545
151.043359,0,0,0,0,0,0.000636695732
151.046553,0,0,0,0,0,0.000637785261
151.050763,0,0,0,0,0,0.000634974523
151.060073,0,0,0,0,0,0.00062879272
151.060292,0,0,0,0,0,0.000628646938
151.063034,0,0,0,0,0,0.000625556614
151.066743,0,0,0,0,0,0.000621384428
151.070636,0,0,0,0,0,0.000624913201
151.079479,0,0,0,0,0,0.000632935208
151.079611,0,0,0,0,0,0.000633054896
151.082898,0,0,0,0,0,0.000633244487
151.086607,0,0,0,0,0,0.000633464523
