time_s,dpx,dpy,px,py,theta
149.344,5.56825e-07,-4.79641e-07,0.000225764,-2.16227e-07,0.00223529
149.347,3.71456e-07,-3.19967e-07,0.000226135,-2.16942e-07,0.00223897
149.351,1.39562e-06,-1.20216e-06,0.000227531,-2.19634e-07,0.00225278
149.356,1.5602e-06,-1.34393e-06,0.000229091,-2.22661e-07,0.00226823
149.359,6.44969e-07,-5.55567e-07,0.000229736,-2.23922e-07,0.00227462
149.364,1.09932e-06,-9.46936e-07,0.000230835,-2.26076e-07,0.0022855
149.367,7.29849e-07,-6.28682e-07,0.000231565,-2.27512e-07,0.00229273
149.371,1.83937e-06,-1.58441e-06,0.000233405,-2.31145e-07,0.00231094
149.375,1.59316e-06,-1.37233e-06,0.000234998,-2.34316e-07,0.00232671
149.379,7.57868e-07,-6.52817e-07,0.000235756,-2.35835e-07,0.00233422
149.383,8.73429e-07,-7.52359e-07,0.000236629,-2.37591e-07,0.00234286
149.387,6.04994e-07,-5.21134e-07,0.000237234,-2.38812e-07,0.00234885
149.391,4.15169e-07,-3.57621e-07,0.000237649,-2.39652e-07,0.00235296
149.396,4.54626e-07,-3.91608e-07,0.000238104,-2.40574e-07,0.00235747
149.399,7.24042e-07,-6.2368e-07,0.000238828,-2.42044e-07,0.00236463
149.403,1.21459e-06,-1.04623e-06,0.000240042,-2.44518e-07,0.00237666
149.407,8.45486e-07,-7.2829e-07,0.000240888,-2.46249e-07,0.00238503
149.411,1.24691e-06,-1.07407e-06,0.000242135,-2.48811e-07,0.00239738
149.416,1.5418e-06,-1.32808e-06,0.000243677,-2.51995e-07,0.00241264
149.42,1.88161e-07,-1.6208e-07,0.000243865,-2.52386e-07,0.00241451
149.424,1.33264e-07,-1.14792e-07,0.000243998,-2.52663e-07,0.00241582
149.427,1.20633e-07,-1.03912e-07,0.000244119,-2.52914e-07,0.00241702
149.431,1.56721e-06,-1.34997e-06,0.000245686,-2.56177e-07,0.00243254
149.436,1.94063e-06,-1.67163e-06,0.000247627,-2.60243e-07,0.00245175
149.439,8.99251e-07,-7.74602e-07,0.000248526,-2.62142e-07,0.00246065
149.446,2.10524e-06,-1.81343e-06,0.000250631,-2.66604e-07,0.0024815
149.447,2.46441e-07,-2.12281e-07,0.000250877,-2.67131e-07,0.00248394
149.451,7.41246e-07,-6.38499e-07,0.000251619,-2.68717e-07,0.00249128
149.456,9.52283e-07,-8.20283e-07,0.000252571,-2.70761e-07,0.00250071
149.459,5.16951e-07,-4.45295e-07,0.000253088,-2.71874e-07,0.00250582
149.463,7.44084e-07,-6.40944e-07,0.000253832,-2.7348e-07,0.00251319
149.467,6.55436e-07,-5.64584e-07,0.000254487,-2.74899e-07,0.00251968
149.471,9.72939e-07,-8.38077e-07,0.00025546,-2.77011e-07,0.00252931
149.476,1.20563e-06,-1.03851e-06,0.000256666,-2.79638e-07,0.00254125
149.479,8.13466e-08,-7.00708e-08,0.000256747,-2.79816e-07,0.00254206
149.483,1.1077e-07,-9.54161e-08,0.000256858,-2.80058e-07,0.00254315
149.488,1.66391e-06,-1.43327e-06,0.000258522,-2.83703e-07,0.00255963
149.492,1.30544e-06,-1.12449e-06,0.000259827,-2.86582e-07,0.00257255
149.495,1.23743e-06,-1.0659e-06,0.000261065,-2.89324e-07,0.0025848
149.499,9.91003e-07,-8.53636e-07,0.000262056,-2.9153e-07,0.00259462
149.503,1.18385e-06,-1.01975e-06,0.00026324,-2.94176e-07,0.00260634
149.509,1.55706e-06,-1.34123e-06,0.000264797,-2.97672e-07,0.00262175
149.511,4.88555e-07,-4.20835e-07,0.000265285,-2.98775e-07,0.00262659
149.515,1.13157e-06,-9.74721e-07,0.000266417,-3.01335e-07,0.00263779
149.519,9.53475e-08,-8.2131e-08,0.000266512,-3.01552e-07,0.00263874
149.523,1.2655e-07,-1.09009e-07,0.000266639,-3.01839e-07,0.00263999
149.528,1.54223e-06,-1.32845e-06,0.000268181,-3.05347e-07,0.00265526
149.531,1.12148e-06,-9.66027e-07,0.000269303,-3.07912e-07,0.00266636
149.535,1.565e-06,-1.34807e-06,0.000270867,-3.11506e-07,0.00268186
149.539,7.65508e-07,-6.59398e-07,0.000271633,-3.13274e-07,0.00268944
149.543,8.03365e-07,-6.92008e-07,0.000272436,-3.15136e-07,0.00269739
149.547,1.93669e-06,-1.66824e-06,0.000274373,-3.19635e-07,0.00271657
149.551,1.38836e-06,-1.19591e-06,0.000275761,-3.22884e-07,0.00273031
149.555,1.699e-06,-1.4635e-06,0.00027746,-3.2688e-07,0.00274714
149.56,3.98896e-07,-3.43604e-07,0.000277859,-3.27824e-07,0.00275109
149.563,2.30078e-07,-1.98186e-07,0.000278089,-3.28369e-07,0.00275336
149.567,8.72154e-07,-7.51261e-07,0.000278962,-3.30438e-07,0.002762
149.571,6.55576e-07,-5.64704e-07,0.000279617,-3.31997e-07,0.00276849
149.576,9.51891e-07,-8.19945e-07,0.000280569,-3.34267e-07,0.00277791
149.58,1.04637e-06,-9.01329e-07,0.000281615,-3.36771e-07,0.00278827
149.583,8.22908e-07,-7.08842e-07,0.000282438,-3.38748e-07,0.00279642
149.587,1.1815e-06,-1.01773e-06,0.00028362,-3.41594e-07,0.00280812
149.591,8.56716e-07,-7.37963e-07,0.000284476,-3.43666e-07,0.0028166
149.595,9.00132e-07,-7.75362e-07,0.000285377,-3.4585e-07,0.00282551
149.6,7.74946e-07,-6.67528e-07,0.000286152,-3.47736e-07,0.00283319
149.603,4.85785e-07,-4.18448e-07,0.000286637,-3.48921e-07,0.002838
149.607,7.12391e-07,-6.13644e-07,0.00028735,-3.50663e-07,0.00284505
149.611,1.78031e-06,-1.53353e-06,0.00028913,-3.55026e-07,0.00286268
149.615,1.98534e-06,-1.71014e-06,0.000291115,-3.59922e-07,0.00288233
149.619,5.16978e-07,-4.45318e-07,0.000291632,-3.61205e-07,0.00288745
149.623,3.48093e-07,-2.99842e-07,0.00029198,-3.62071e-07,0.0028909
149.627,4.51857e-07,-3.89223e-07,0.000292432,-3.63196e-07,0.00289537
149.631,1.52671e-07,-1.31509e-07,0.000292585,-3.63577e-07,0.00289688
149.635,1.6107e-07,-1.38744e-07,0.000292746,-3.63979e-07,0.00289848
149.644,2.21315e-06,-1.90638e-06,0.000294959,-3.69504e-07,0.00292039
149.644,4.26162e-08,-3.6709e-08,0.000295002,-3.69612e-07,0.00292081
149.65,1.47817e-06,-1.27328e-06,0.00029648,-3.73331e-07,0.00293545
149.652,1.82469e-07,-1.57176e-07,0.000296662,-3.73792e-07,0.00293726
149.655,3.94682e-07,-3.39974e-07,0.000297057,-3.74791e-07,0.00294116
149.659,9.85921e-07,-8.49258e-07,0.000298043,-3.77288e-07,0.00295092
149.663,8.65316e-07,-7.45371e-07,0.000298908,-3.79488e-07,0.00295949
149.667,1.03311e-06,-8.8991e-07,0.000299941,-3.82122e-07,0.00296972
149.672,7.38159e-07,-6.3584e-07,0.00030068,-3.8401e-07,0.00297703
149.676,6.5526e-07,-5.64432e-07,0.000301335,-3.8569e-07,0.00298352
149.679,5.57864e-07,-4.80537e-07,0.000301893,-3.87124e-07,0.00298904
149.683,6.67364e-07,-5.74858e-07,0.00030256,-3.88842e-07,0.00299565
149.687,7.55387e-07,-6.5068e-07,0.000303315,-3.90791e-07,0.00300313
149.692,8.94462e-07,-7.70477e-07,0.00030421,-3.93105e-07,0.00301198
149.695,5.28197e-07,-4.54982e-07,0.000304738,-3.94476e-07,0.00301721
149.699,1.69173e-07,-1.45723e-07,0.000304907,-3.94915e-07,0.00301889
149.703,1.48304e-07,-1.27747e-07,0.000305056,-3.95301e-07,0.00302036
149.709,2.68622e-07,-2.31387e-07,0.000305324,-3.96e-07,0.00302302
149.714,8.92806e-07,-7.69051e-07,0.000306217,-3.98325e-07,0.00303186
149.72,1.17166e-06,-1.00926e-06,0.000307389,-4.01385e-07,0.00304346
149.72,2.49017e-08,-2.145e-08,0.000307414,-4.0145e-07,0.0030437
149.724,8.98449e-07,-7.73912e-07,0.000308312,-4.03805e-07,0.0030526
149.727,6.24784e-07,-5.3818e-07,0.000308937,-4.05448e-07,0.00305878
149.731,1.37006e-06,-1.18015e-06,0.000310307,-4.09058e-07,0.00307235
149.735,9.98986e-07,-8.60512e-07,0.000311306,-4.11702e-07,0.00308224
149.739,1.01927e-06,-8.77986e-07,0.000312325,-4.14408e-07,0.00309233
149.744,1.04772e-06,-9.02491e-07,0.000313373,-4.17199e-07,0.00310271
149.747,6.64248e-07,-5.72174e-07,0.000314037,-4.18974e-07,0.00310928
149.751,6.8467e-07,-5.89766e-07,0.000314722,-4.20808e-07,0.00311606
149.763,1.75799e-06,-1.51431e-06,0.00031648,-4.25526e-07,0.00313347
149.763,3.03442e-08,-2.61381e-08,0.00031651,-4.25608e-07,0.00313377
149.764,1.30467e-07,-1.12382e-07,0.00031664,-4.25961e-07,0.00313506
149.767,7.36925e-07,-6.34777e-07,0.000317377,-4.27951e-07,0.00314236
149.771,5.87453e-08,-5.06024e-08,0.000317436,-4.2811e-07,0.00314294
149.776,6.61829e-08,-5.7009e-08,0.000317502,-4.28289e-07,0.00314359
149.779,4.72286e-07,-4.06821e-07,0.000317975,-4.29568e-07,0.00314827
149.783,8.38423e-07,-7.22206e-07,0.000318813,-4.31841e-07,0.00315657
149.787,5.61762e-07,-4.83894e-07,0.000319375,-4.33369e-07,0.00316213
149.791,1.25857e-06,-1.08412e-06,0.000320633,-4.36797e-07,0.00317459
149.795,1.10737e-06,-9.5387e-07,0.000321741,-4.39825e-07,0.00318556
149.799,5.41811e-07,-4.66708e-07,0.000322283,-4.41312e-07,0.00319092
149.803,6.2815e-07,-5.4108e-07,0.000322911,-4.43038e-07,0.00319714
149.809,7.59012e-07,-6.53802e-07,0.00032367,-4.45129e-07,0.00320466
149.811,3.98851e-07,-3.43565e-07,0.000324069,-4.4623e-07,0.0032086
149.816,1.06294e-06,-9.156e-07,0.000325131,-4.49167e-07,0.00321913
149.819,5.83601e-07,-5.02706e-07,0.000325715,-4.50786e-07,0.00322491
149.823,9.6988e-07,-8.35441e-07,0.000326685,-4.5348e-07,0.00323451
149.827,6.44636e-07,-5.5528e-07,0.00032733,-4.55276e-07,0.00324089
149.831,1.00383e-06,-8.64685e-07,0.000328333,-4.58078e-07,0.00325083
149.836,1.17663e-06,-1.01353e-06,0.00032951,-4.61373e-07,0.00326248
149.839,5.90745e-07,-5.0886e-07,0.000330101,-4.63033e-07,0.00326833
149.843,8.28093e-07,-7.13308e-07,0.000330929,-4.65365e-07,0.00327653
149.847,6.73532e-07,-5.80171e-07,0.000331602,-4.67266e-07,0.0032832
149.851,2.57327e-07,-2.21658e-07,0.00033186,-4.67993e-07,0.00328575
149.856,3.80196e-07,-3.27495e-07,0.00033224,-4.69069e-07,0.00328951
149.859,1.03975e-06,-8.95627e-07,0.00033328,-4.72016e-07,0.0032998
149.863,1.69837e-06,-1.46295e-06,0.000334978,-4.76843e-07,0.00331662
149.867,1.44652e-06,-1.24601e-06,0.000336425,-4.80976e-07,0.00333094
149.871,1.29391e-06,-1.11455e-06,0.000337718,-4.84688e-07,0.00334375
149.876,1.69163e-06,-1.45714e-06,0.00033941,-4.8956e-07,0.0033605
149.879,4.46514e-07,-3.84621e-07,0.000339857,-4.90853e-07,0.00336492
149.883,6.72566e-07,-5.79339e-07,0.000340529,-4.92802e-07,0.00337158
149.888,8.6983e-07,-7.49259e-07,0.000341399,-4.95328e-07,0.00338019
149.891,5.09584e-07,-4.38949e-07,0.000341909,-4.96812e-07,0.00338524
149.895,8.04257e-07,-6.92776e-07,0.000342713,-4.99157e-07,0.0033932
149.899,9.07006e-07,-7.81282e-07,0.00034362,-5.01808e-07,0.00340218
149.903,1.07785e-06,-9.28445e-07,0.000344698,-5.04967e-07,0.00341285
149.909,1.61103e-06,-1.38772e-06,0.000346309,-5.09703e-07,0.00342881
149.911,1.62245e-07,-1.39755e-07,0.000346471,-5.10182e-07,0.00343041
149.915,3.62899e-07,-3.12596e-07,0.000346834,-5.11255e-07,0.003434
149.919,2.79965e-07,-2.41158e-07,0.000347114,-5.12083e-07,0.00343678
149.923,9.54204e-07,-8.21938e-07,0.000348068,-5.14908e-07,0.00344622
149.928,8.48682e-07,-7.31043e-07,0.000348917,-5.17427e-07,0.00345463
149.931,4.16182e-07,-3.58494e-07,0.000349333,-5.18666e-07,0.00345875
149.935,5.86592e-07,-5.05282e-07,0.000349919,-5.20413e-07,0.00346456
149.939,4.98116e-07,-4.2907e-07,0.000350418,-5.219e-07,0.00346949
149.943,9.89049e-07,-8.51953e-07,0.000351407,-5.24856e-07,0.00347928
149.947,9.92443e-07,-8.54876e-07,0.000352399,-5.2783e-07,0.00348911
149.951,3.86076e-07,-3.3256e-07,0.000352785,-5.2899e-07,0.00349293
149.961,1.19748e-06,-1.03149e-06,0.000353983,-5.32593e-07,0.00350478
149.961,9.53896e-08,-8.21673e-08,0.000354078,-5.32881e-07,0.00350573
149.963,2.32826e-07,-2.00553e-07,0.000354311,-5.33584e-07,0.00350803
149.967,6.82474e-07,-5.87874e-07,0.000354993,-5.35646e-07,0.00351479
149.971,1.0966e-06,-9.44594e-07,0.00035609,-5.38967e-07,0.00352565
149.976,1.82193e-06,-1.56939e-06,0.000357912,-5.445e-07,0.00354369
149.98,4.49508e-07,-3.872e-07,0.000358361,-5.45872e-07,0.00354814
149.983,3.49417e-07,-3.00983e-07,0.000358711,-5.4694e-07,0.0035516
149.987,5.52368e-07,-4.75802e-07,0.000359263,-5.48629e-07,0.00355707
149.991,7.85722e-07,-6.7681e-07,0.000360049,-5.51037e-07,0.00356485
149.995,8.22953e-07,-7.0888e-07,0.000360872,-5.53564e-07,0.00357299
150,1.67553e-06,-1.44328e-06,0.000362547,-5.58721e-07,0.00358958
150.003,1.01713e-06,-8.76142e-07,0.000363564,-5.61866e-07,0.00359965
150.008,1.84277e-06,-1.58734e-06,0.000365407,-5.6758e-07,0.0036179
150.011,4.24457e-07,-3.65622e-07,0.000365832,-5.68902e-07,0.0036221
150.015,6.26957e-07,-5.40052e-07,0.000366458,-5.70859e-07,0.00362831
150.02,1.16731e-06,-1.00551e-06,0.000367626,-5.74507e-07,0.00363987
150.023,8.47751e-07,-7.30241e-07,0.000368474,-5.77165e-07,0.00364826
150.027,9.63685e-07,-8.30105e-07,0.000369437,-5.80193e-07,0.0036578
150.032,1.70287e-06,-1.46683e-06,0.00037114,-5.85559e-07,0.00367466
150.035,9.85021e-07,-8.48484e-07,0.000372125,-5.88676e-07,0.00368442
150.04,5.85343e-07,-5.04207e-07,0.00037271,-5.90534e-07,0.00369021
150.044,3.95551e-07,-3.40722e-07,0.000373106,-5.91792e-07,0.00369413
150.047,3.23038e-07,-2.78261e-07,0.000373429,-5.92819e-07,0.00369733
150.052,6.77015e-08,-5.83171e-08,0.000373497,-5.93035e-07,0.003698
150.055,3.90489e-08,-3.36362e-08,0.000373536,-5.93159e-07,0.00369838
150.059,4.28031e-07,-3.687e-07,0.000373964,-5.94523e-07,0.00370262
150.063,3.34059e-07,-2.87754e-07,0.000374298,-5.95588e-07,0.00370593
150.067,3.77424e-07,-3.25108e-07,0.000374675,-5.96793e-07,0.00370966
150.072,1.10719e-06,-9.53716e-07,0.000375782,-6.00331e-07,0.00372063
150.075,8.54489e-07,-7.36045e-07,0.000376637,-6.0307e-07,0.00372909
150.079,6.18366e-07,-5.32652e-07,0.000377255,-6.05056e-07,0.00373521
150.083,5.5176e-07,-4.75279e-07,0.000377807,-6.06831e-07,0.00374067
150.087,6.45626e-07,-5.56133e-07,0.000378453,-6.08912e-07,0.00374706
150.092,5.91605e-07,-5.096e-07,0.000379044,-6.10821e-07,0.00375292
150.095,3.70302e-07,-3.18973e-07,0.000379415,-6.12018e-07,0.00375659
150.099,1.18501e-07,-1.02075e-07,0.000379533,-6.12402e-07,0.00375776
150.103,9.89185e-08,-8.5207e-08,0.000379632,-6.12722e-07,0.00375874
150.108,1.47688e-07,-1.27216e-07,0.00037978,-6.132e-07,0.0037602
150.111,1.26257e-06,-1.08756e-06,0.000381042,-6.17289e-07,0.0037727
150.115,1.26525e-06,-1.08987e-06,0.000382307,-6.21401e-07,0.00378523
150.119,4.54524e-07,-3.91521e-07,0.000382762,-6.22883e-07,0.00378973
150.124,5.99851e-07,-5.16704e-07,0.000383362,-6.24841e-07,0.00379567
150.127,2.36982e-07,-2.04133e-07,0.000383599,-6.25616e-07,0.00379802
150.131,8.10904e-07,-6.98502e-07,0.00038441,-6.28269e-07,0.00380605
150.135,5.84282e-07,-5.03292e-07,0.000384994,-6.30185e-07,0.00381183
150.139,1.80256e-06,-1.5527e-06,0.000386797,-6.36103e-07,0.00382968
150.144,2.14365e-06,-1.84651e-06,0.00038894,-6.43175e-07,0.0038509
150.147,1.22471e-06,-1.05495e-06,0.000390165,-6.47237e-07,0.00386303
150.151,8.56189e-07,-7.37509e-07,0.000391021,-6.50086e-07,0.00387151
150.155,6.42798e-07,-5.53698e-07,0.000391664,-6.5223e-07,0.00387787
150.159,1.20128e-06,-1.03476e-06,0.000392865,-6.56243e-07,0.00388976
150.164,1.45639e-06,-1.25452e-06,0.000394321,-6.61122e-07,0.00390418
150.167,9.00083e-07,-7.75319e-07,0.000395222,-6.64149e-07,0.00391309
150.171,2.38719e-06,-2.05629e-06,0.000397609,-6.72196e-07,0.00393673
150.175,2.34062e-06,-2.01618e-06,0.000399949,-6.80133e-07,0.0039599
150.179,1.90677e-06,-1.64247e-06,0.000401856,-6.86637e-07,0.00397878
150.183,2.62588e-06,-2.26189e-06,0.000404482,-6.95636e-07,0.00400478
150.187,1.79101e-06,-1.54275e-06,0.000406273,-7.01815e-07,0.00402252
150.192,4.79932e-07,-4.13406e-07,0.000406753,-7.03478e-07,0.00402727
150.195,2.80349e-07,-2.41489e-07,0.000407033,-7.0445e-07,0.00403004
150.199,7.08197e-07,-6.10031e-07,0.000407741,-7.06909e-07,0.00403705
150.203,8.12908e-07,-7.00227e-07,0.000408554,-7.09736e-07,0.0040451
150.209,8.94571e-07,-7.70571e-07,0.000409449,-7.12853e-07,0.00405396
150.211,4.77019e-07,-4.10898e-07,0.000409926,-7.14518e-07,0.00405868
150.216,8.90041e-07,-7.66669e-07,0.000410816,-7.1763e-07,0.0040675
150.219,1.11436e-06,-9.59894e-07,0.00041193,-7.21534e-07,0.00407853
150.224,2.08774e-06,-1.79835e-06,0.000414018,-7.28869e-07,0.0040992
150.227,1.03881e-06,-8.9482e-07,0.000415057,-7.32537e-07,0.00410948
150.231,4.88928e-07,-4.21156e-07,0.000415546,-7.34268e-07,0.00411433
150.236,6.22029e-07,-5.35807e-07,0.000416168,-7.36472e-07,0.00412048
150.239,3.71147e-07,-3.19701e-07,0.000416539,-7.3779e-07,0.00412416
150.243,1.53591e-06,-1.32301e-06,0.000418075,-7.43246e-07,0.00413937
150.247,1.07341e-06,-9.24623e-07,0.000419148,-7.47073e-07,0.00414999
150.251,1.30939e-06,-1.12789e-06,0.000420458,-7.51754e-07,0.00416296
150.256,1.71664e-06,-1.47869e-06,0.000422174,-7.5791e-07,0.00417995
150.259,8.40694e-07,-7.24162e-07,0.000423015,-7.60937e-07,0.00418828
150.263,1.05424e-06,-9.08107e-07,0.000424069,-7.6474e-07,0.00419872
150.267,8.86093e-07,-7.63268e-07,0.000424955,-7.67945e-07,0.00420749
150.271,-2.71711e-07,2.34048e-07,0.000424684,-7.6696e-07,0.0042048
150.281,-6.67716e-07,5.75162e-07,0.000424016,-7.64542e-07,0.00419819
150.281,-1.51511e-08,1.30509e-08,0.000424001,-7.64487e-07,0.00419804
150.283,5.15745e-07,-4.44256e-07,0.000424516,-7.66352e-07,0.00420314
150.288,1.27333e-06,-1.09682e-06,0.00042579,-7.70962e-07,0.00421575
150.291,8.23227e-07,-7.09117e-07,0.000426613,-7.73951e-07,0.0042239
150.295,9.66938e-07,-8.32907e-07,0.00042758,-7.77469e-07,0.00423348
150.299,8.10859e-07,-6.98463e-07,0.000428391,-7.80426e-07,0.0042415
150.303,1.26982e-06,-1.0938e-06,0.000429661,-7.85066e-07,0.00425408
150.309,1.83424e-06,-1.57999e-06,0.000431495,-7.91787e-07,0.00427224
150.311,4.92144e-07,-4.23926e-07,0.000431987,-7.93598e-07,0.00427711
150.315,1.08246e-06,-9.32413e-07,0.000433069,-7.97586e-07,0.00428783
150.319,8.4934e-07,-7.31609e-07,0.000433919,-8.00723e-07,0.00429624
150.324,2.35883e-06,-2.03187e-06,0.000436277,-8.09453e-07,0.00431959
150.328,1.66993e-06,-1.43845e-06,0.000437947,-8.15666e-07,0.00433613
150.331,4.3289e-07,-3.72885e-07,0.00043838,-8.17283e-07,0.00434041
150.335,6.48125e-07,-5.58286e-07,0.000439028,-8.19706e-07,0.00434683
150.339,5.53629e-07,-4.76888e-07,0.000439582,-8.21779e-07,0.00435231
150.36,-1.14479e-06,9.86106e-07,0.000438437,-8.17487e-07,0.00434098
150.36,-1.14036e-08,9.82289e-09,0.000438426,-8.17445e-07,0.00434086
150.36,1.75145e-08,-1.50867e-08,0.000438443,-8.1751e-07,0.00434104
150.36,1.65729e-08,-1.42757e-08,0.00043846,-8.17572e-07,0.0043412
150.361,1.61711e-08,-1.39295e-08,0.000438476,-8.17633e-07,0.00434136
150.363,4.36818e-07,-3.76269e-07,0.000438913,-8.19266e-07,0.00434569
150.367,9.47122e-07,-8.15838e-07,0.00043986,-8.22811e-07,0.00435506
150.371,8.79128e-07,-7.57268e-07,0.000440739,-8.26109e-07,0.00436377
150.375,1.11444e-06,-9.59965e-07,0.000441854,-8.30298e-07,0.0043748
150.38,1.14121e-06,-9.83021e-07,0.000442995,-8.34599e-07,0.0043861
150.383,6.60604e-07,-5.69035e-07,0.000443655,-8.37095e-07,0.00439264
150.387,1.05742e-06,-9.10851e-07,0.000444713,-8.41096e-07,0.00440311
150.391,1.05888e-06,-9.12109e-07,0.000445772,-8.45112e-07,0.00441359
150.395,1.0489e-06,-9.03505e-07,0.000446821,-8.491e-07,0.00442398
150.4,1.11677e-06,-9.61973e-07,0.000447937,-8.53355e-07,0.00443504
150.403,6.75108e-07,-5.81529e-07,0.000448612,-8.55934e-07,0.00444172
150.409,1.49355e-06,-1.28653e-06,0.000450106,-8.61649e-07,0.00445651
150.411,-1.22255e-07,1.05309e-07,0.000449984,-8.61179e-07,0.0044553
150.415,-3.17694e-07,2.73657e-07,0.000449666,-8.5996e-07,0.00445215
150.42,5.95993e-07,-5.1338e-07,0.000450262,-8.62246e-07,0.00445805
150.423,3.79532e-07,-3.26923e-07,0.000450641,-8.63703e-07,0.00446181
150.427,5.23375e-07,-4.50828e-07,0.000451165,-8.65715e-07,0.00446699
150.431,1.33404e-06,-1.14912e-06,0.000452499,-8.70848e-07,0.0044802
150.435,1.45563e-06,-1.25386e-06,0.000453954,-8.76465e-07,0.00449461
150.439,3.90016e-07,-3.35954e-07,0.000454345,-8.77975e-07,0.00449848
150.443,2.54173e-07,-2.18941e-07,0.000454599,-8.7896e-07,0.00450099
150.447,3.48631e-07,-3.00306e-07,0.000454947,-8.80312e-07,0.00450444
150.452,3.91403e-07,-3.37149e-07,0.000455339,-8.81831e-07,0.00450832
150.456,3.22531e-07,-2.77824e-07,0.000455661,-8.83083e-07,0.00451151
150.459,7.7095e-07,-6.64086e-07,0.000456432,-8.86079e-07,0.00451915
150.463,6.98371e-07,-6.01567e-07,0.000457131,-8.88798e-07,0.00452606
150.467,8.98413e-07,-7.7388e-07,0.000458029,-8.923e-07,0.00453496
150.472,1.59904e-06,-1.37739e-06,0.000459628,-8.98547e-07,0.00455079
150.475,1.06392e-06,-9.16446e-07,0.000460692,-9.02717e-07,0.00456132
150.479,-1.52001e-07,1.30931e-07,0.00046054,-9.0212e-07,0.00455982
150.483,-1.37099e-07,1.18096e-07,0.000460403,-9.01582e-07,0.00455846
150.499,-6.48448e-07,5.58564e-07,0.000459754,-8.99035e-07,0.00455204
150.499,4.13374e-08,-3.56074e-08,0.000459796,-8.99197e-07,0.00455245
150.499,2.36233e-08,-2.03487e-08,0.000459819,-8.9929e-07,0.00455268
150.5,9.94718e-08,-8.56837e-08,0.000459919,-8.9968e-07,0.00455367
150.503,5.0442e-07,-4.345e-07,0.000460423,-9.01659e-07,0.00455866
150.507,6.56587e-07,-5.65575e-07,0.00046108,-9.04237e-07,0.00456516
150.512,1.4305e-06,-1.23222e-06,0.00046251,-9.09862e-07,0.00457933
150.515,9.50181e-07,-8.18473e-07,0.00046346,-9.1361e-07,0.00458873
150.519,1.55928e-06,-1.34314e-06,0.00046502,-9.19774e-07,0.00460417
150.524,1.76612e-06,-1.52131e-06,0.000466786,-9.26778e-07,0.00462166
150.527,1.14299e-06,-9.84556e-07,0.000467929,-9.31328e-07,0.00463297
150.531,1.94685e-06,-1.67699e-06,0.000469876,-9.39098e-07,0.00465225
150.535,1.38493e-06,-1.19296e-06,0.000471261,-9.44648e-07,0.00466596
150.539,6.04328e-07,-5.20559e-07,0.000471865,-9.47076e-07,0.00467195
150.544,6.63636e-07,-5.71647e-07,0.000472528,-9.49747e-07,0.00467852
150.547,3.46213e-07,-2.98223e-07,0.000472875,-9.51142e-07,0.00468194
150.551,1.87474e-07,-1.61488e-07,0.000473062,-9.51898e-07,0.0046838
150.555,1.34273e-07,-1.15661e-07,0.000473196,-9.5244e-07,0.00468513
150.559,1.66641e-07,-1.43542e-07,0.000473363,-9.53113e-07,0.00468678
150.564,3.99258e-07,-3.43915e-07,0.000473762,-9.54725e-07,0.00469073
150.567,2.38727e-07,-2.05636e-07,0.000474001,-9.55689e-07,0.0046931
150.571,1.6867e-06,-1.4529e-06,0.000475688,-9.62508e-07,0.0047098
150.575,1.38937e-06,-1.19678e-06,0.000477077,-9.68144e-07,0.00472355
150.58,1.81817e-06,-1.56615e-06,0.000478895,-9.75542e-07,0.00474155
150.584,1.09376e-06,-9.42151e-07,0.000479989,-9.80009e-07,0.00475238
150.587,8.79675e-07,-7.5774e-07,0.000480869,-9.8361e-07,0.00476109
150.591,1.05192e-06,-9.06108e-07,0.000481921,-9.87924e-07,0.00477151
150.595,8.80533e-07,-7.58479e-07,0.000482801,-9.91543e-07,0.00478023
150.599,1.11148e-06,-9.57414e-07,0.000483913,-9.9612e-07,0.00479123
150.603,1.56128e-06,-1.34486e-06,0.000485474,-1.00256e-06,0.00480669
150.607,1.24827e-06,-1.07525e-06,0.000486722,-1.00773e-06,0.00481905
150.611,1.20041e-06,-1.03401e-06,0.000487922,-1.01271e-06,0.00483093
150.616,1.36938e-06,-1.17956e-06,0.000489292,-1.01841e-06,0.00484449
150.619,7.99639e-07,-6.88798e-07,0.000490091,-1.02175e-06,0.00485241
150.623,1.119e-06,-9.63891e-07,0.00049121,-1.02643e-06,0.00486349
150.627,7.39507e-07,-6.37001e-07,0.00049195,-1.02953e-06,0.00487081
150.631,3.2396e-07,-2.79055e-07,0.000492274,-1.03088e-06,0.00487402
150.636,3.97257e-07,-3.42192e-07,0.000492671,-1.03255e-06,0.00487795
150.64,3.64891e-07,-3.14312e-07,0.000493036,-1.03409e-06,0.00488156
150.643,9.7689e-07,-8.4148e-07,0.000494013,-1.03819e-06,0.00489124
150.647,1.01174e-06,-8.71497e-07,0.000495025,-1.04246e-06,0.00490125
150.651,1.77753e-06,-1.53114e-06,0.000496802,-1.04996e-06,0.00491885
150.656,2.3547e-06,-2.0283e-06,0.000499157,-1.05994e-06,0.00494217
150.659,1.2192e-06,-1.0502e-06,0.000500376,-1.06513e-06,0.00495424
150.663,7.06331e-07,-6.08424e-07,0.000501082,-1.06814e-06,0.00496123
150.667,5.72119e-07,-4.92815e-07,0.000501654,-1.07059e-06,0.0049669
150.671,1.52331e-06,-1.31216e-06,0.000503178,-1.0771e-06,0.00498198
